Longitude,Latitude,SettlementWeight
11.1588674,47.8743586,3269.0
8.95,54.7,615.0
12.7270905,51.8881929,1424.0
11.3787547,50.9110809,264.0
8.1185166,49.6278195,457.0
11.8542237,52.7588494,368.0
7.268098,52.6009773,11228.0
10.6472352,47.9521343,1339.0
13.3987733,54.4378921,831.0
10.374822,52.5879853,1804.0
7.7249618,49.7343678,196.0
11.4036132,53.3458745,506.0
9.5357222,54.6209575,545.0
13.330958,48.7191056,3483.0
9.0593395,54.6434203,459.0
13.2938101,54.0475177,1112.0
11.1327998,52.5644987,602.0
7.6875628,49.6035639,515.0
12.2487127,52.9594316,124.0
8.4546679,49.2367495,12558.0
10.0664,53.4814,478.0
6.8028082,50.0419792,209.0
8.7691608,52.7389212,834.0
13.4473168,51.4121605,8301.0
7.883271,50.7273947,1819.0
10.545458,49.9942517,3685.0
7.0246681,50.4818548,600.0
8.3097117,48.968549,20074.0
14.2903686,53.5357766,300.0
7.896673,49.9185504,787.0
9.65,54.65,609.0
11.8658564,51.0665894,149.0
10.2770039,50.791703,1859.0
12.3665016,52.7897614,586.0
12.9426663,54.0740636,133.0
11.1338741,53.4174194,572.0
7.8608263,50.3699061,520.0
11.7892733,53.0005553,1504.0
7.2547868,50.3481315,2692.0
10.7421856,49.0177528,2554.0
12.0721544,51.1136499,1207.0
8.5591919,51.5525333,21548.0
6.6705104,49.67532,1063.0
8.8363445,48.074512,735.0
11.0059842,48.8699285,868.0
8.0299637,49.8989551,997.0
7.5885884,50.2312823,15181.0
11.8499759,50.7975185,480.0
9.63333,54.8,1480.0
13.6076477,54.4010291,5595.0
7.8374406,50.4719516,654.0
7.7557594,50.7088793,271.0
12.9015208,53.7584053,277.0
8.7386889,48.1106966,2702.0
11.3379402,53.4951805,398.0
11.9221423,53.7222068,556.0
12.5497933,52.4108261,74113.0
7.7188916,49.8174228,2181.0
12.7138636,49.0727866,1834.0
10.6194832,49.0808371,907.0
6.9133673,50.3202035,469.0
11.7638295,48.8092638,13670.0
12.5537903,49.1233071,1780.0
12.5887968,53.1387814,147.0
13.0208267,53.4987872,284.0
7.3596557,49.999852,478.0
7.5345301,50.7220348,240.0
9.2875228,54.5918227,347.0
7.2924712,51.2841166,28537.0
7.8507513,49.5277698,439.0
12.8138201,50.5085752,1352.0
10.9742841,51.4066069,627.0
12.1020728,51.2167448,239.0
9.124728,52.225321,817.0
10.8941585,51.2582996,371.0
12.3670594,51.6497604,1990.0
6.4904675,50.0992915,282.0
7.4435909,49.9917119,323.0
9.4636639,53.9284821,147.0
9.4300408,54.302945,458.0
7.858179,50.199081,4409.0
12.4223516,52.0013328,463.0
10.7167148,48.4255789,2248.0
11.4174786,48.6761391,4687.0
13.9089471,54.076647,3705.0
10.4357711,49.6023211,2405.0
11.6941734,49.5778828,1971.0
10.1346105,53.4991884,1335.0
9.6175516,50.1922217,905.0
10.6399858,51.9959001,574.0
13.0331023,50.9110365,14602.0
12.0985892,51.5156655,1629.0
9.2789021,48.9652015,12122.0
6.9532134,50.2444902,124.0
13.1285417,53.5195916,158.0
10.5485609,53.7748969,319.0
13.4435386,53.1035292,413.0
7.1227919,50.3962502,391.0
7.0565547,49.9731885,829.0
6.8781498,50.429326,214.0
13.418655,52.186124,1162.0
8.772577,53.3962704,2635.0
6.3064746,50.260282,141.0
12.5019276,51.927428,266.0
10.7865004,51.2731575,210.0
11.4979918,52.8271214,234.0
10.0265586,53.5468152,2170.0
11.9796023,49.4799549,4219.0
9.7704275,54.6547824,683.0
11.8961116,50.9691346,11532.0
9.2338879,52.4205134,1788.0
7.6455041,49.351416,1153.0
12.1366066,50.7864133,394.0
7.8118389,50.40891,1656.0
13.52243,48.7395983,4605.0
8.174972,48.2836305,5807.0
10.0244468,49.7052733,1674.0
6.9826083,50.1555036,212.0
7.7036,48.1637994,1269.0
10.697538,52.1373873,886.0
12.3833,48.3833,5400.0
10.7500013,53.4333016,706.0
7.8359166,50.4114499,1038.0
11.169409,50.1669384,1746.0
7.4345519,52.797273,1098.0
11.2547956,51.2332814,573.0
12.7764128,52.4041498,8364.0
8.359452,52.4962901,1006.0
13.0677257,48.8433436,1473.0
12.5253298,48.5462056,4649.0
9.6472187,50.0942383,2112.0
6.2357926,49.9014098,74.0
7.7679396,50.7443449,789.0
13.0515083,48.7736572,7191.0
13.6886402,54.0002645,416.0
8.7025341,48.092217,7551.0
7.5718517,50.0241976,115.0
10.3916748,50.4992229,267.0
12.2992696,50.6200492,18879.0
12.5667,49.4833,608.0
9.5708078,48.6668408,3029.0
12.6384678,53.553933,513.0
10.4078903,53.3510692,1888.0
11.856859,49.9762079,1392.0
11.4144865,48.3813141,3174.0
8.2720752,49.8158121,682.0
9.7185312,54.3132409,4569.0
10.7193022,52.4627787,2486.0
7.8898829,50.2426844,396.0
9.3052976,48.5662208,2660.0
7.6761109,49.2604716,1379.0
11.6252782,49.8438482,4778.0
9.7062069,54.5377086,516.0
10.9739043,49.293185,2786.0
6.3835044,50.3088002,452.0
9.2501487,54.7017731,2816.0
8.2711082,49.9045181,2030.0
10.6270848,50.2084539,625.0
14.0855319,53.060441,944.0
7.882329,48.3734866,12653.0
10.3511276,49.7410709,818.0
7.1691011,50.2588624,1312.0
10.8428746,49.8639098,6786.0
9.8010111,49.3404732,3855.0
7.2528614,49.5993737,432.0
9.1996666,54.8256977,314.0
9.741785,54.0006513,104.0
11.0273782,53.4892212,324.0
9.7395423,54.157326,152.0
14.8885746,50.9457831,4063.0
8.3039184,48.0458156,4112.0
9.4464892,48.1448023,2304.0
11.2309646,48.7855698,1177.0
7.5610359,49.8088022,452.0
6.3213523,49.9727039,401.0
6.8222822,50.3521806,69.0
12.4090412,51.1502147,3700.0
12.1714786,48.5763412,11497.0
9.8380808,53.7625074,1653.0
11.4581813,50.1071246,27592.0
7.7326309,49.8961273,299.0
7.8352538,50.5913768,237.0
10.4372418,50.332013,731.0
10.9869092,51.9404801,742.0
10.6124035,48.50879,1267.0
7.7676042,50.3079905,100.0
13.8755205,53.5316809,374.0
11.808782,52.5084944,290.0
12.0257528,52.4976362,6773.0
12.0242496,51.3233566,6977.0
7.5787522,50.1131962,606.0
7.4676197,49.6060487,285.0
7.927726,50.7246443,2254.0
11.7335725,49.8012855,863.0
12.4969487,48.6775134,4686.0
7.4322459,50.0880442,365.0
7.6568955,49.4740942,3353.0
13.5509311,52.3453063,208.0
10.782695,47.8152605,869.0
10.5661112,53.6630595,283.0
7.6248479,50.381698,3202.0
10.2135717,49.4208792,1281.0
6.8628262,50.2918685,86.0
9.1576462,54.3540518,583.0
7.5439937,49.93772,734.0
10.1747364,51.6594539,2500.0
8.8596852,48.162426,1542.0
9.81667,53.6833,2490.0
7.8093258,49.8640635,2438.0
6.6680009,50.2916705,3158.0
6.5464403,50.3863687,4202.0
11.0179033,52.0698952,761.0
10.6892177,53.4301718,737.0
8.0255988,51.8359553,19526.0
8.85583,49.1047,4730.0
13.3716547,52.1667867,733.0
12.0157667,52.5400146,691.0
12.8508761,53.6925967,499.0
10.0042945,54.462732,882.0
10.0789077,48.5548852,643.0
8.7604633,48.211058,4620.0
12.96205,48.8333535,36854.0
8.1637168,49.2224607,1256.0
12.8207519,54.2060916,405.0
7.9724578,51.1729173,17258.0
9.6538672,54.7733762,958.0
7.4937685,50.1596656,1261.0
13.644119,54.516728,9481.0
12.3935602,52.6866902,990.0
7.6996385,49.7038676,341.0
10.5762783,51.121707,1472.0
12.4455736,51.6699209,907.0
7.8574583,49.5131074,1143.0
7.5123752,49.8224354,43.0
7.5423929,49.741133,294.0
11.9832952,53.8500047,7614.0
10.3667,50.2667,1008.0
7.6148022,49.6672334,483.0
11.8676807,51.5673626,368.0
7.8133867,50.2403635,302.0
11.9531894,51.5760927,402.0
6.1605999,49.989064,41.0
13.5592708,52.2119719,500.0
12.6756254,48.1252686,885.0
7.2395857,49.7303532,386.0
7.5290589,49.1239225,315.0
7.4698295,49.2001483,753.0
7.9559826,49.6120046,251.0
12.4992041,54.3098719,1480.0
12.3334586,50.4625406,1286.0
11.6896107,52.5425756,280.0
7.5245365,50.6463498,1325.0
7.4451691,49.5420693,1543.0
7.8033037,50.6106781,815.0
7.4830177,50.1704888,242.0
9.5756736,54.7383044,556.0
7.4424321,49.5740655,593.0
8.2031633,49.5907756,2805.0
11.1309953,48.4591478,21488.0
7.0400591,50.3461739,826.0
12.5133361,51.753493,1350.0
8.6472766,48.5250249,5844.0
11.227781,52.0266526,20831.0
10.1910782,48.1739457,841.0
11.9305596,51.0806259,1368.0
10.3,48.0167,2066.0
7.5393269,49.6668276,173.0
10.2161429,51.200918,416.0
12.7506426,48.7348081,6758.0
7.3008675,50.1754283,2228.0
7.0829631,50.3825823,262.0
8.6993514,48.0462909,715.0
12.2167,47.7833,2615.0
11.4585353,49.2800542,40808.0
9.2216845,54.7577731,616.0
8.645642,53.3576972,3619.0
11.0960722,53.0989099,8727.0
7.4687678,50.3381439,1163.0
14.0824651,50.958235,460.0
10.2095269,47.9670993,2200.0
12.4898384,53.3027077,250.0
6.1326288,50.048301,215.0
6.3728128,50.065522,328.0
9.9446222,48.8518756,1841.0
7.42962,53.5597,857.0
8.550301,48.7502439,10393.0
6.5092471,49.6336822,338.0
7.8877496,47.7734267,327.0
9.5991061,54.6316476,473.0
7.6616804,51.5918019,45931.0
10.7819663,48.9037727,1133.0
7.9768379,50.2676224,2235.0
9.5207106,49.6696553,5414.0
11.1790146,52.7690803,383.0
7.3467419,50.1396138,381.0
14.6498503,50.8666439,1379.0
10.4791996,50.7561962,5793.0
9.3184108,53.7734781,3085.0
10.9603495,52.8922934,1572.0
7.4980615,49.9651833,337.0
9.5046789,49.9840733,1046.0
11.6509662,48.2513878,17656.0
12.9175,51.1817,3607.0
10.993545,50.8362815,567.0
9.8446313,54.6468567,670.0
6.2099926,50.1329974,37.0
9.6541116,48.7031377,55846.0
12.4986932,53.6498728,551.0
11.9278829,51.5804591,1139.0
11.5174585,51.1348274,290.0
7.6414089,50.587711,626.0
11.6284172,51.5013518,649.0
11.8203252,49.7871778,1169.0
11.5686144,50.027467,1085.0
13.4494069,53.9635275,346.0
7.8740598,49.6079336,178.0
10.01568,53.8320018,412.0
6.5177176,50.1064362,698.0
8.5886312,48.8464524,7720.0
7.4458842,53.6502654,405.0
6.4061319,49.9297458,31.0
7.7527784,49.618449,152.0
8.0107385,49.6644306,8010.0
8.0677539,48.2589583,1675.0
11.9638654,52.4135905,756.0
11.8789075,52.1061438,331.0
9.0537941,54.4854137,23274.0
9.8299063,53.6512359,13702.0
12.5002528,53.4336404,170.0
7.7690437,49.6631648,237.0
7.4729024,49.9473641,116.0
12.9039357,51.7678488,305.0
12.5594373,54.037322,488.0
12.0212706,49.592149,1255.0
9.1158738,52.5057165,1791.0
13.5412361,52.6480137,20131.0
11.8295611,52.8778338,571.0
8.4084662,48.1830474,2619.0
9.2354374,53.1161752,6692.0
11.5802439,51.0741963,226.0
11.6298087,52.8404842,642.0
13.7249564,53.7162703,279.0
11.4177797,49.6808025,2555.0
7.5998597,49.7419098,229.0
12.0508366,48.2542338,2728.0
13.6559895,52.5203592,14367.0
11.8764843,54.0466455,915.0
7.7823014,49.9250831,224.0
9.6514611,53.9131258,112.0
7.414056,49.1899817,355.0
6.8903866,49.7525891,384.0
13.399301,53.8460004,210.0
9.7272251,53.9776685,380.0
11.4706014,52.3759709,245.0
7.4882987,49.5087858,392.0
7.83207,49.7841606,770.0
12.307917,49.7843626,3504.0
6.4519513,50.0160955,534.0
14.6649813,50.980463,2730.0
6.0074359,51.7895581,4614.0
9.1569158,48.8086684,27410.0
9.672896,53.6201393,3254.0
12.5587255,50.6994521,4080.0
7.2422059,49.7911959,777.0
7.6191542,49.7396136,532.0
7.5917684,50.4753376,630.0
11.45,53.8167,769.0
12.8907895,51.8703855,150.0
12.8132695,48.9152375,2907.0
12.9046354,48.4184253,2353.0
9.4479314,53.2867359,508.0
11.6254092,49.1608272,5254.0
10.1492975,53.8243019,1302.0
7.6308536,49.5508033,739.0
10.6271665,51.9261817,935.0
6.4431886,50.0315056,90.0
13.1232854,53.6530029,667.0
11.1357017,49.7117664,1717.0
11.6973249,52.4063293,675.0
11.5690996,52.7727526,206.0
9.9379789,49.4937449,835.0
11.9860395,52.3796196,2094.0
13.1554275,53.9243172,975.0
9.982949,53.8752099,1903.0
7.5540597,50.6656629,273.0
13.0688176,54.015664,588.0
8.2229542,49.6819023,321.0
10.2213539,48.4487175,6800.0
7.9514498,50.7788397,7166.0
9.7798431,52.0417434,1010.0
12.0489442,48.4056715,939.0
6.3615315,50.1835108,443.0
7.5281303,50.5683224,945.0
10.6702271,47.8920369,2954.0
7.894723,47.8037979,544.0
10.8878938,50.7455574,210.0
8.9205595,49.2978738,5700.0
11.9410935,51.337605,726.0
13.6939214,51.4245933,503.0
12.4690561,48.9042889,2693.0
7.7830374,51.2831254,12424.0
7.7955022,49.7319742,489.0
12.1565859,49.8007569,5566.0
9.4304964,47.9088973,627.0
9.4952344,54.7280775,1495.0
7.3971965,50.1735562,359.0
11.0888123,52.7518932,481.0
12.9024287,53.6615913,1004.0
11.5078943,49.5046383,5338.0
13.705076,53.6197596,1057.0
14.6712999,51.2443999,2298.0
9.1641184,49.2434278,2730.0
7.9356649,48.6678905,3475.0
9.053596,48.5203263,91239.0
12.2856431,49.9471333,112.0
7.5850455,50.6681238,1099.0
6.9462093,50.0634216,242.0
11.5708512,53.8247598,311.0
7.6750038,49.8970064,304.0
8.2945519,49.7279317,1878.0
7.3269472,50.4124083,3666.0
10.4493781,48.3385847,3306.0
7.7405194,50.5751192,2806.0
7.1204213,50.1461618,1072.0
7.8409911,50.1681065,269.0
7.3898109,50.076428,828.0
12.060402,51.2577035,208.0
7.8965283,49.4440075,4769.0
13.9207255,52.1624714,304.0
11.3865345,52.8551624,341.0
12.3666473,53.8605136,811.0
6.681871,49.5620173,1013.0
12.7450795,51.7903709,600.0
6.9107855,50.3641551,455.0
10.7227718,51.6995687,445.0
10.2487989,49.9905084,4070.0
11.683456,48.0073142,4661.0
11.9633835,51.181253,2510.0
8.34361,49.8167,554.0
8.8900168,54.8020784,974.0
7.5,52.4333,1644.0
9.9684962,49.9783393,8343.0
11.8732567,49.5372642,960.0
12.0506759,53.118342,3789.0
12.5746435,51.8168379,450.0
7.1813233,50.0275681,4038.0
9.3917257,47.7206084,14318.0
13.9780158,53.4715953,895.0
6.7426045,49.6789901,734.0
7.6755717,50.765945,3374.0
11.6840675,51.6445286,310.0
11.7198326,52.1567102,8497.0
11.8799783,48.2157282,1884.0
11.993632,50.7180646,319.0
10.2481341,54.2392443,487.0
7.7689701,47.7493565,658.0
12.7054032,53.9703915,2977.0
7.3780242,52.9084604,674.0
9.232894,53.1788416,1301.0
12.3763847,50.7361377,21114.0
7.4003809,49.5784836,230.0
9.513058,53.82085,728.0
7.8931059,49.7463536,252.0
9.023904,54.8396499,1515.0
10.7529032,51.165857,165.0
14.7022916,50.8553728,1456.0
12.0991689,49.8319711,1468.0
6.4357583,49.9810924,220.0
6.5716431,49.9211368,433.0
7.5059806,49.9126043,716.0
7.2596735,50.0459904,142.0
10.4514092,50.3636932,357.0
10.6160849,51.5880823,2258.0
10.769559,51.3271972,910.0
11.8337597,50.9844732,313.0
12.6112847,48.2271495,1933.0
6.7248448,49.7272535,700.0
11.2011532,47.796409,1274.0
7.4359727,49.93324,115.0
7.0769755,50.4421722,255.0
9.7524477,51.579484,2998.0
7.5767856,53.0351865,981.0
8.1246381,49.6515358,796.0
13.7999851,51.2667124,1454.0
9.1751832,51.8980505,8363.0
13.4777025,54.0103538,1566.0
6.66461,49.9536341,388.0
6.2551528,49.8895629,22.0
13.6528849,48.7974155,2435.0
12.784312,48.3083682,1233.0
6.2212336,50.1228464,24.0
11.2941853,52.7887412,319.0
7.2105432,49.6568566,119.0
7.3723799,49.8848114,330.0
6.9418072,50.1739501,290.0
13.9889049,53.5053677,10047.0
11.3909256,51.5004488,621.0
11.1705662,49.8642056,3710.0
13.117042,50.7660784,1214.0
11.6856007,49.4492713,2042.0
7.9868362,50.6193737,3124.0
12.2009067,51.8956168,1235.0
7.5716048,50.6673455,187.0
10.7849214,51.1833214,298.0
10.0847274,53.9721076,688.0
11.8624811,52.8786619,271.0
7.6877059,50.5759584,225.0
9.1742471,49.7451122,1460.0
10.2393929,51.8092803,2665.0
6.4075867,49.9096441,221.0
9.6762161,50.5514658,67980.0
12.2535919,50.3206834,5600.0
12.2256189,52.2346415,250.0
12.132333,53.3943513,442.0
7.6700309,53.2109195,2499.0
10.9098333,51.9376535,432.0
10.5003314,53.8536716,471.0
6.9054494,49.7760433,270.0
8.5078535,48.3502837,6160.0
11.3991082,52.4085221,308.0
7.2927897,50.0925065,344.0
10.7234745,49.9714011,1254.0
11.6867473,51.6243544,268.0
12.9648426,48.9634856,1285.0
10.7226227,54.1656887,1587.0
9.4312076,51.6945803,578.0
7.1647477,49.6488236,6922.0
9.3807848,48.7244372,5741.0
8.8361165,48.1982301,505.0
13.0602956,52.5406496,9931.0
11.2203966,52.9542692,1055.0
8.3917759,51.0478493,19236.0
8.0131458,49.6029907,963.0
13.1146961,53.8582984,640.0
7.7830264,49.7087212,92.0
10.5667,53.55,221.0
7.1134754,50.3261558,252.0
10.919122,52.1823052,941.0
12.0414246,51.2826437,924.0
11.8541218,48.7907056,452.0
7.1403438,49.5216883,7225.0
9.8878602,53.5550626,12854.0
12.7331661,48.3493403,2079.0
10.3491578,50.8183801,7971.0
12.2874971,48.1985976,1654.0
11.7820125,50.9113768,288.0
11.1509592,52.3146833,685.0
12.3202784,50.9472261,391.0
12.5963199,48.3056381,2348.0
10.4432214,48.4235164,1141.0
8.9978328,52.3103477,760.0
9.1654156,51.2474866,5026.0
10.5065562,50.0318698,13539.0
7.4855129,49.9439147,193.0
9.1333766,52.7792637,2267.0
9.6765853,52.6739397,1771.0
6.6009322,50.1503395,534.0
7.2378214,50.5825251,2537.0
10.5888582,51.4984727,270.0
9.579301,54.2268598,126.0
11.2914091,48.8045918,1752.0
10.9217732,48.1169682,1413.0
11.3998415,49.4714894,1126.0
8.191819,52.7419789,6319.0
12.1700028,52.2426136,121.0
12.2245495,49.6237081,1134.0
13.301555,53.4372661,343.0
10.8523018,48.5455295,11121.0
10.7665782,53.5552413,1637.0
12.681935,53.697185,850.0
12.4562784,51.8846567,13476.0
6.9650677,50.1104025,419.0
8.1750845,49.2346332,2041.0
6.95998,50.3101791,67.0
10.6535987,48.1040879,3339.0
8.8065173,48.1014239,1507.0
11.6846419,51.4400223,1088.0
10.5068202,53.2929099,3461.0
7.9620299,50.2536603,127.0
10.6852542,48.3955533,2552.0
10.6554555,48.2902043,4678.0
6.8253457,49.7980275,2317.0
11.8989296,51.3757611,972.0
8.7933022,48.1484878,3699.0
10.918122,52.1261148,794.0
11.1158998,52.7845737,529.0
7.079261,50.3416133,357.0
11.4683758,51.5443908,1905.0
13.5294375,54.1130966,854.0
12.2587599,53.1556898,101.0
9.2087222,50.0896181,2188.0
11.9505505,50.7164682,305.0
6.6488489,49.988856,273.0
8.3898185,49.3160711,5792.0
10.1336639,54.2032589,307.0
8.3607818,49.5824638,10075.0
8.6794398,52.9593988,1254.0
11.5795506,50.98187,676.0
11.5879359,50.9281717,111343.0
10.8642356,49.8171708,1407.0
12.0832674,50.8765528,93125.0
12.4273121,52.2332087,511.0
7.9004779,50.5638726,880.0
11.1146253,52.8253324,471.0
7.6277434,47.9346289,4807.0
7.991126,48.1165872,4476.0
11.7003957,52.9230566,706.0
11.3899686,52.3781385,187.0
6.9968904,50.0123808,1294.0
8.9753958,49.0641578,2370.0
10.1267651,49.5326625,976.0
7.545856,49.1404618,1194.0
10.7614976,51.2848306,277.0
9.5527572,53.2236269,877.0
7.8214523,50.0855326,160.0
10.4288232,54.2901039,1329.0
7.7094272,50.3841642,2100.0
10.1999146,53.4206766,9286.0
14.1324765,53.5316583,211.0
7.7314344,48.0938296,3252.0
9.5484363,54.1743931,503.0
7.6252251,49.6515677,153.0
6.4434838,49.6534616,2405.0
7.375254,50.2923074,910.0
7.2016034,49.6735235,95.0
12.8227586,54.0439209,517.0
10.5564658,52.0714302,739.0
9.8143666,54.6431566,258.0
10.4800136,50.3917609,310.0
7.9061053,47.7437032,865.0
12.7054187,47.8620941,3170.0
12.8045422,52.8396366,500.0
12.2561196,52.5259324,307.0
8.9336788,48.47696,41718.0
6.5652318,49.8550575,2642.0
12.8734896,52.0966552,8001.0
11.9464314,49.5445912,6209.0
6.2979655,49.9309873,145.0
8.2564361,49.6625051,946.0
8.5969031,48.2478625,3550.0
9.1834465,54.7592821,2297.0
13.0530467,48.5290472,2425.0
12.0378139,52.5824785,2051.0
13.2121596,54.3026813,642.0
6.9493528,52.5772018,2882.0
11.8847041,50.1014733,3010.0
6.4392234,50.0429844,166.0
7.6590315,47.8735052,5833.0
9.845343,48.9660296,2564.0
9.5597438,53.9005114,1219.0
7.4616427,50.3981011,3314.0
9.3603596,48.5935116,8849.0
7.1780374,51.264018,361077.0
11.2896933,49.2983403,2034.0
9.0624386,48.7983947,19068.0
12.6927538,49.0027014,1638.0
13.5945788,53.7221578,648.0
9.7970288,54.6639314,222.0
7.0463675,49.8596678,208.0
9.2286737,52.9219073,27117.0
7.4995266,50.5903296,239.0
7.9959193,49.6151171,482.0
8.7479626,48.9339465,2905.0
12.9166932,53.8133068,288.0
9.0616115,47.6966514,5193.0
9.5939343,48.0289145,324.0
12.1233601,51.0929195,837.0
8.8697526,54.7591797,3798.0
9.7231399,54.5463168,231.0
9.3251309,49.5219386,18888.0
12.7097697,51.7610907,330.0
7.4647362,49.4596537,1484.0
7.8830047,50.1543124,122.0
12.3488713,53.2473646,198.0
14.0658848,53.9687948,499.0
7.0626048,50.1179615,205.0
6.9826919,50.2395249,104.0
11.3643478,51.6793136,186.0
11.609113,51.2235947,193.0
10.8873917,51.9117266,554.0
12.0264074,52.7410974,132.0
8.4505715,52.6139068,1709.0
9.9021081,54.2756511,1582.0
8.4505856,49.3730488,3272.0
9.505117,52.0084368,550.0
12.9700041,52.2363582,12000.0
13.0434296,51.7327678,3762.0
9.9475869,51.3728341,560.0
12.6095956,51.1051484,759.0
10.4974146,53.6862498,1690.0
6.9192787,52.4523605,669.0
10.3166962,54.0667044,252.0
8.0319269,49.7262832,674.0
11.780198,52.1036455,952.0
8.8244909,53.3105925,5389.0
13.2703093,48.4419267,1753.0
11.3610286,53.4825918,631.0
7.8811501,49.1676024,576.0
10.5397864,50.4166209,991.0
14.3277611,51.3113263,3990.0
10.4037104,52.4128411,2510.0
12.8854191,51.7537434,350.0
10.2335176,51.5549697,959.0
10.0227773,54.3677304,1268.0
12.1789166,49.3137719,2500.0
6.8751755,50.2731793,224.0
9.36667,49.5833,12045.0
10.3196907,48.63467,2403.0
11.7099779,52.7314328,223.0
8.6353438,51.9017108,26318.0
10.3305961,51.8492426,246.0
13.5833378,53.4592923,4074.0
10.8433441,49.0099889,1360.0
10.4662369,50.0115757,1972.0
6.2926027,49.97332,148.0
7.7664407,50.2118525,321.0
6.9890508,50.7627913,49121.0
7.5551119,49.6574375,461.0
13.384882,52.1929513,695.0
13.998086,50.9886263,3394.0
9.4005013,48.5695917,3689.0
10.6595591,53.7631877,611.0
12.2664289,53.1869851,405.0
8.0605908,51.4002384,73501.0
13.3003279,51.594944,5092.0
10.3024475,53.8769881,588.0
10.216155,54.175348,300.0
12.1959732,52.2087028,204.0
11.7224475,49.9396935,6568.0
7.1200237,49.6554036,485.0
9.0959891,52.604268,4119.0
12.2077556,48.416009,777.0
9.3084274,48.3460323,618.0
8.1248214,49.2354825,531.0
8.1280222,48.6186096,2546.0
7.1974574,50.2286588,257.0
11.2073578,50.5834346,404.0
7.2760309,50.2655422,512.0
7.5235018,49.8109034,1945.0
13.9287349,50.9213621,2139.0
12.7826635,50.538248,17542.0
13.0508871,51.7816746,200.0
7.754733,49.1956519,1569.0
11.0483065,52.18776,1878.0
10.0078364,52.4438008,31615.0
12.1695721,49.6538711,2110.0
7.8671694,48.0424613,11527.0
10.0512944,53.5534434,37520.0
9.7100898,54.3333048,1436.0
7.8494005,47.9960901,220286.0
14.2784765,52.7249691,917.0
14.1365723,52.7167845,7379.0
13.5255823,53.7833308,909.0
6.3463431,50.10047,54.0
7.7775064,50.0327847,833.0
10.3970358,48.6533344,1036.0
6.5086497,50.1715226,401.0
6.4815441,49.9363282,583.0
12.19713,48.176609,1290.0
7.6504364,49.8631916,189.0
10.8324508,54.2403494,735.0
11.6221618,48.2975862,12876.0
9.8711892,48.889384,1842.0
14.6612911,50.8965344,5163.0
7.9705316,50.5198395,623.0
10.5922914,49.2371335,3378.0
6.9361851,50.2551097,42.0
8.1264335,49.5848789,793.0
13.6279176,52.242895,8932.0
9.256396,48.9402085,15985.0
8.8983347,48.6785572,9199.0
10.442976,53.9213846,527.0
7.7263213,48.2659347,3582.0
11.5637709,52.5892075,169.0
11.1084816,51.9270132,961.0
11.6834293,49.3666876,2656.0
7.3059511,50.2705123,1373.0
11.2636849,48.2910347,2564.0
11.7428075,50.9614001,113.0
8.8495643,52.9821257,30920.0
12.4372516,49.2913131,1165.0
8.0596295,50.6461411,376.0
7.5626892,50.4117714,2588.0
7.5452951,50.6810121,108.0
14.6083875,51.0507878,1265.0
13.7766767,50.8502095,4761.0
6.5735853,49.8746634,410.0
8.1011018,49.2575014,743.0
9.7454815,52.3212183,18485.0
8.15111,49.5242,838.0
11.3102429,50.3470487,3981.0
7.9862476,49.8598924,3942.0
12.5360462,48.0024333,4200.0
11.4538756,51.089875,308.0
11.4651589,48.0932345,7667.0
13.3374416,53.9221033,3127.0
11.9333086,53.3833038,1076.0
7.0849085,49.5114206,6533.0
7.3213162,53.4226534,206.0
6.8220722,49.3027081,17165.0
10.5637985,52.096736,692.0
8.0792878,49.7782744,590.0
7.3919301,49.7709313,273.0
12.8268268,51.8279595,2400.0
14.5602553,51.0242089,1289.0
7.15,52.35,639.0
12.1305052,53.0363714,238.0
10.16935,53.5492988,7810.0
7.6949159,49.3268001,815.0
10.2590575,52.387466,12580.0
9.996472,53.0823032,6224.0
9.5822701,48.2555,602.0
7.7779877,50.3040711,216.0
7.9184246,50.5833915,1362.0
9.16667,54.4,449.0
13.499659,53.9139606,183.0
11.4608631,48.615991,1981.0
10.8732549,51.4656471,560.0
11.8494448,50.1852451,1312.0
7.0235634,50.00944,1031.0
8.0925899,49.6703469,670.0
6.5842029,49.6241185,628.0
9.8721204,48.5775936,3984.0
9.71924,54.0308741,588.0
9.8547044,54.3988114,1370.0
9.7061115,53.0331772,5786.0
8.734422,47.9391577,5891.0
8.0796868,49.9209487,885.0
10.4808272,49.1333089,1193.0
7.6520457,49.7843963,6470.0
7.3350745,49.8004413,310.0
7.7689951,49.4432174,97162.0
9.6506678,48.6410226,1410.0
7.7777553,48.2212923,10783.0
9.1194586,48.6600109,6135.0
6.3642341,50.134863,79.0
12.4465043,52.3003,529.0
10.0027636,48.8936471,7394.0
13.2879739,52.1869312,470.0
7.680464,50.6031662,923.0
11.9607066,52.8269094,125.0
13.4768527,51.3074018,1809.0
7.7652359,49.6938547,223.0
13.0632814,52.6988274,367.0
12.1207446,49.8440321,1233.0
10.1824132,53.9106725,986.0
6.5827864,50.0251856,197.0
7.60575,50.02041,199.0
6.466193,50.1550784,1466.0
8.80361,49.3614,3131.0
12.7125263,52.6754313,1021.0
7.1801422,50.3950807,1222.0
11.9693562,48.7680977,3297.0
12.1683822,51.3056112,2492.0
7.8612223,50.4923999,819.0
10.1065165,48.3795342,1564.0
7.6162978,50.281527,2900.0
7.1078927,50.3190544,298.0
9.6346258,49.3861751,4877.0
8.4815224,53.1826665,7208.0
9.9433761,54.4310573,1054.0
