Longitude,Latitude,IndustrialWeight
12.647933,51.333792,1.0
11.2725196,52.8300816,1.0
11.7349238,52.7976985,1.0
10.2405907,52.8214146,1.0
11.2823316,52.8253026,1.0
11.2896776,52.8228154,1.0
11.2685689,52.8356957,1.0
8.6069743,47.8153619,1.0
11.7411499,52.8864969,1.0
11.2389728,52.790947,1.0
12.6603508,51.3747014,1.0
11.4044799,53.6470347,1.0
11.7587371,52.7699248,1.0
6.837185,49.7934004,1.0
9.7688905,47.6187903,1.0
11.5705382,53.3799392,1.0
11.9851076,48.0807944,1.0
12.6514395,51.3582492,1.0
12.649932,51.3608655,1.0
10.3294251,51.0794066,1.0
12.6260762,51.3660756,1.0
12.9995745,49.0420368,1.0
11.0627054,50.9682899,1.0
9.2203813,52.6414396,1.0
8.1053911,49.7339259,1.0
9.6248805,48.1635222,1.0
9.604136,48.1498586,1.0
12.3049349,50.5465471,1.0
9.0432595,50.9245501,1.0
11.5867204,53.3817838,1.0
13.218684,50.7110966,1.0
13.2188195,50.7088254,1.0
9.5031449,51.3302717,1.0
11.5841591,53.3692492,1.0
11.3547538,52.7347893,1.0
12.5812774,51.360415,1.0
9.4979528,51.3326404,1.0
9.523444,51.315457,1.0
9.5335253,51.3154071,1.0
9.5259954,51.3150435,1.0
9.5241718,51.3187702,1.0
9.5002747,51.3298425,1.0
9.4985953,51.3317775,1.0
12.0177046,50.9445879,1.0
11.463932,47.7465844,1.0
8.0036181,52.8317656,1.0
14.0173411,53.4434337,1.0
11.6751071,47.8113975,1.0
11.6512751,52.7881478,1.0
13.1036253,52.5544204,1.0
6.9831378,50.9153193,1.0
11.6888323,52.7686042,1.0
11.3163624,51.9951366,1.0
11.3122462,51.9950725,1.0
11.3026548,52.6829534,1.0
9.1113672,48.9462222,1.0
12.9999566,47.6275648,1.0
7.923422,49.6246069,1.0
9.5211448,48.8130529,1.0
11.7678292,52.7715894,1.0
11.7618726,52.7756867,1.0
11.7451632,52.7806662,1.0
11.7535184,52.7702037,1.0
11.7546351,52.7742155,1.0
11.7584153,52.774703,1.0
11.7679539,52.7760552,1.0
11.766533,52.7742355,1.0
12.9981433,49.030209,1.0
9.8771803,50.141373,1.0
9.7417161,52.592316,1.0
11.288671,52.7489105,1.0
7.2380383,49.4589502,1.0
11.3005729,51.9827583,1.0
8.0056552,49.689317,1.0
6.255868,50.7225744,1.0
6.2542502,50.7200798,1.0
11.631119,53.3875257,1.0
13.6499987,48.7873543,1.0
12.5195244,50.8633563,1.0
11.2974497,51.4489152,1.0
11.2924753,52.7564478,1.0
11.2641248,52.7572681,1.0
11.2471357,52.7666624,1.0
6.3549809,51.3455086,1.0
8.2590755,49.5595127,1.0
9.2106294,52.8525977,1.0
9.3221762,53.3186034,1.0
8.2956427,50.5278606,1.0
8.3609242,50.4998356,1.0
8.1149015,50.3882649,1.0
13.9407744,53.5829246,1.0
13.9544777,53.5689539,1.0
10.1580618,48.6517351,1.0
10.1581287,48.6511316,1.0
12.5386316,51.4173186,1.0
8.0669303,50.9113995,1.0
9.494566,51.2803384,1.0
9.1852264,51.2668199,1.0
11.5577464,51.5295139,1.0
11.4277907,48.7463552,1.0
13.2187638,54.0735987,1.0
7.150881,51.4843204,1.0
11.4459209,48.3564929,1.0
13.2297965,50.7122796,1.0
13.2333091,50.7060668,1.0
13.2244062,50.7142298,1.0
13.2239148,50.7114866,1.0
13.2278234,50.7081525,1.0
13.2284959,50.7115929,1.0
13.2270768,50.7076765,1.0
13.2265991,50.7116507,1.0
9.2027977,54.7957212,1.0
13.7337828,51.2106201,1.0
6.2804846,50.9779303,1.0
6.2891232,50.9980836,1.0
6.2748218,51.0009359,1.0
12.7603825,54.1432721,1.0
6.0531377,51.7828922,1.0
6.9297699,50.2330368,1.0
13.0355207,48.7660861,1.0
8.6597324,52.1162295,1.0
9.5214531,51.326684,1.0
9.5200649,51.3249002,1.0
11.5973961,50.1040517,1.0
11.597136,50.1051181,1.0
11.6003877,50.1047438,1.0
11.2987908,52.709287,1.0
9.5206039,51.3090711,1.0
9.5353053,51.3100721,1.0
11.2963574,51.9890227,1.0
9.6085952,48.152421,1.0
9.443157,52.4247905,1.0
6.19871,51.2605794,1.0
12.7544505,52.3657006,1.0
11.0703245,50.9645692,1.0
6.6876193,51.4703332,1.0
8.5882853,51.7736268,1.0
8.623187,51.781895,1.0
13.3145145,51.193319,1.0
8.3829585,49.2970865,1.0
7.0657717,52.428179,1.0
6.5274448,49.9587839,1.0
10.2605844,52.7270925,1.0
12.3473507,51.0362059,1.0
10.0522938,50.8018795,1.0
8.0655908,48.5328616,1.0
11.8604396,47.8554956,1.0
11.8559836,47.8582595,1.0
11.5843085,50.6913964,1.0
8.1243463,51.3067817,1.0
11.5853805,50.0880538,1.0
9.2422626,49.7846944,1.0
8.054257,52.4831937,1.0
7.6371318,52.3143978,1.0
7.6377159,52.3149193,1.0
7.6365364,52.3128148,1.0
11.2089841,50.3444454,1.0
13.7294718,51.4288908,1.0
9.6580298,51.4093597,1.0
13.7308429,51.434123,1.0
13.7323956,51.4253303,1.0
9.7845296,50.7584544,1.0
9.5154638,51.3151329,1.0
9.5584586,51.2942269,1.0
7.1854875,52.5908205,1.0
11.1160482,50.3312224,1.0
13.2084004,50.7072639,1.0
11.2956573,52.6685305,1.0
11.2987181,52.6711203,1.0
11.3045749,52.6700752,1.0
11.317569,52.6707722,1.0
11.2925287,52.6603908,1.0
11.2835645,52.6706194,1.0
11.218139,52.7111546,1.0
11.2192575,52.712477,1.0
7.7986454,49.1342523,1.0
6.564818,50.2162687,1.0
11.7469827,48.4064635,1.0
13.7341815,51.0643352,1.0
11.3295032,52.6688278,1.0
11.3295459,52.6516081,1.0
10.0423713,47.5578922,1.0
13.1823955,50.71214,1.0
13.1675634,50.7164259,1.0
13.1816218,50.714373,1.0
13.1854286,50.7175844,1.0
13.1718576,50.7121535,1.0
6.8052002,52.5221681,1.0
11.3410849,52.6569775,1.0
11.2923034,52.6531919,1.0
11.3149092,52.6602144,1.0
10.9283385,48.23393,1.0
12.1552087,47.835657,1.0
12.1547888,47.8352185,1.0
14.62504,51.0448193,1.0
14.6244134,51.0466336,1.0
9.3297854,49.0209432,1.0
11.310878,50.9976452,1.0
8.4652509,47.6180992,1.0
7.7667844,52.2510466,1.0
12.9230034,54.2987213,1.0
12.9359815,54.2985748,1.0
11.4818361,48.6539707,1.0
13.1838156,50.7276069,1.0
13.2059628,50.7073126,1.0
13.1905773,50.7263145,1.0
13.185839,50.72633,1.0
13.1890804,50.7190729,1.0
10.4786772,50.7196242,1.0
11.3438691,52.6507883,1.0
12.0892391,48.0813637,1.0
9.0766472,48.1245357,1.0
9.0960675,48.9009341,1.0
9.7185686,54.3193365,1.0
9.3154137,50.0107258,1.0
14.5358285,51.4546304,1.0
13.1929128,50.7232446,1.0
9.2246403,52.9326631,1.0
8.7647746,53.4286047,1.0
13.1894946,50.7253284,1.0
11.1879968,50.3548016,1.0
12.6039235,50.8001066,1.0
12.6046648,50.7999275,1.0
10.816358,51.5220858,1.0
10.8209595,51.5269549,1.0
6.9833669,52.1569275,1.0
6.988018,52.160235,1.0
6.9804223,52.1582103,1.0
6.9882285,52.1599165,1.0
6.984102,52.1592346,1.0
6.9912862,52.1635974,1.0
6.987058,52.1621449,1.0
6.989708,52.1700548,1.0
6.9751159,52.1641295,1.0
6.9826821,52.1692061,1.0
7.0993274,51.1630564,1.0
8.8297024,52.2085497,1.0
8.828245,52.2085765,1.0
11.2787431,50.3567656,1.0
9.3800443,48.0507495,1.0
12.6178415,51.258921,1.0
9.0044391,52.8152347,1.0
11.7186146,51.6125987,1.0
11.4760501,52.7486907,1.0
9.8653472,51.6447965,1.0
11.4945769,50.6522518,1.0
12.1628277,51.0333975,1.0
14.4851378,51.828577,1.0
11.3668057,52.7908793,1.0
11.3821208,52.7891218,1.0
11.4035979,52.8060442,1.0
9.918227,48.3503517,1.0
10.1091599,52.4922628,1.0
9.5129219,51.3552197,1.0
10.6373746,47.6087309,1.0
9.3654357,50.9105113,1.0
8.6782082,49.3188922,1.0
8.6816859,49.3168093,1.0
8.680808,49.319203,1.0
9.9380511,53.5678142,1.0
9.770264,49.95335,1.0
11.4014899,51.4238205,1.0
9.15992,52.8190655,1.0
13.7300211,53.8859255,1.0
11.8186283,52.8875252,1.0
7.2304793,52.086216,1.0
9.8565756,51.6193212,1.0
10.1602429,50.6327623,1.0
6.2041705,50.7764543,1.0
6.2154482,50.7765401,1.0
6.6017777,50.0827486,1.0
11.7637956,52.8858606,1.0
11.5225323,49.9167705,1.0
11.9703002,50.5597196,1.0
11.9878366,50.9596006,1.0
10.3122805,47.9466524,1.0
10.0197946,47.8293953,1.0
11.7435531,52.8715453,1.0
11.977244,50.5613242,1.0
11.572729,50.6896283,1.0
13.6164999,51.767363,1.0
8.852901,48.9422293,1.0
8.8536141,48.9400912,1.0
8.853224,48.9428859,1.0
8.8542928,48.9396117,1.0
13.121837,51.1163931,1.0
13.1223544,51.1146192,1.0
9.9657588,48.063612,1.0
13.2478398,52.5337465,1.0
8.7828749,53.4038087,1.0
7.9020181,53.5764497,1.0
13.7700932,52.8513539,1.0
13.7551443,52.8502024,1.0
13.7413023,52.8486979,1.0
13.7700482,52.8479708,1.0
11.4840145,51.9201159,1.0
10.4663728,47.6459261,1.0
11.4965538,53.4634063,1.0
6.4076586,50.8984067,1.0
6.961728,50.1911423,1.0
8.4515452,50.0824051,1.0
7.0236271,51.1736931,1.0
11.4377414,50.106167,1.0
9.2744239,50.0089158,1.0
9.2902797,50.0124831,1.0
9.2889945,50.013823,1.0
12.6007159,50.8015623,1.0
12.2008018,47.616971,1.0
12.6051564,50.795694,1.0
12.3093585,51.4180876,1.0
6.689949,51.2286634,1.0
10.9977973,49.4405105,1.0
14.2089281,53.1947025,1.0
13.9321005,50.9227892,1.0
8.7494677,51.7497765,1.0
10.6811961,48.544854,1.0
6.4636451,51.3325303,1.0
12.2241342,50.073639,1.0
6.20925,51.5949131,1.0
12.8372879,48.633202,1.0
6.432051,51.3083908,1.0
11.3835583,49.5157527,1.0
11.4677922,49.4982473,1.0
11.4666034,49.4996177,1.0
7.4870225,51.4115096,1.0
11.2684513,48.7561733,1.0
12.1969003,51.1249605,1.0
13.7144873,51.086849,1.0
6.8154741,49.800153,1.0
6.9211076,49.853821,1.0
11.3872191,52.6553959,1.0
11.3870284,52.6471369,1.0
13.9891513,53.2285605,1.0
9.8411264,52.4222721,1.0
11.3953726,52.6417057,1.0
11.006678,50.902755,1.0
6.4703426,51.3142644,1.0
11.5345114,53.3002466,1.0
8.0249185,52.3052382,1.0
11.4010197,52.6577718,1.0
6.8367208,52.0458919,1.0
6.8401029,50.2132629,1.0
11.7600784,52.8834092,1.0
6.3243098,50.7731614,1.0
6.3258863,50.7711943,1.0
6.3246803,50.7754002,1.0
6.4908747,50.8714514,1.0
10.3948527,53.2858127,1.0
10.3720981,53.2917485,1.0
11.3979959,52.6012521,1.0
10.5530821,49.3042196,1.0
12.9500026,53.7416324,1.0
8.0302314,51.8524218,1.0
9.7673818,49.970199,1.0
8.5262344,50.5884193,1.0
9.5013949,51.0725459,1.0
10.248152,48.1408608,1.0
9.5268112,49.7204094,1.0
11.4214605,52.6903491,1.0
11.4216257,52.6849592,1.0
13.2080523,48.9458161,1.0
9.1118434,50.143224,1.0
8.7927275,52.9145689,1.0
9.279979,50.2265844,1.0
11.8880757,49.7959156,1.0
9.4746486,51.0827419,1.0
9.4509045,51.0563869,1.0
9.4849725,51.0723765,1.0
9.4719699,51.0793759,1.0
7.2282287,49.9603648,1.0
12.9327504,54.2752538,1.0
12.9289026,54.2761026,1.0
12.307097,51.0301793,1.0
12.3051875,51.0305544,1.0
12.3006822,51.0362459,1.0
8.7917356,51.9344468,1.0
9.6581082,47.8083055,1.0
12.5715578,51.2498647,1.0
6.8630249,52.0318218,1.0
12.2831314,51.0419123,1.0
9.4801348,51.065702,1.0
13.0275928,49.0945561,1.0
12.6054567,50.7959891,1.0
11.5776169,50.6924865,1.0
12.3043566,50.2336653,1.0
12.3010014,50.2331458,1.0
6.3452219,50.1423966,1.0
10.1497923,50.6385425,1.0
10.1238477,50.2521147,1.0
10.0185597,51.8582495,1.0
6.347257,50.143724,1.0
6.3464639,50.137985,1.0
11.344511,52.6158574,1.0
6.3474157,50.1357783,1.0
8.981286,54.3935811,1.0
11.1857689,51.3401148,1.0
12.0300062,50.5426269,1.0
12.0356859,50.5433877,1.0
12.0330793,50.544315,1.0
7.9739939,51.1949628,1.0
11.9067395,50.3392949,1.0
8.017762,51.1850175,1.0
10.9744448,50.8779967,1.0
10.9808027,50.8831653,1.0
10.0435431,47.8823516,1.0
10.505015,51.1788702,1.0
13.0644639,48.9869907,1.0
6.5885051,49.7658663,1.0
8.0605535,52.2462148,1.0
8.922334,50.5494676,1.0
13.3100951,52.5692843,1.0
12.3426509,50.5298502,1.0
12.346963,50.5225731,1.0
8.2351485,51.47783,1.0
9.9348848,52.3839529,1.0
7.6354149,51.3600122,1.0
7.6388405,51.3517097,1.0
6.3535194,51.3434051,1.0
10.0840746,48.0509225,1.0
9.1485775,51.2840209,1.0
9.1493421,51.2802641,1.0
12.050464,48.0834907,1.0
10.0455907,47.5879404,1.0
12.1829347,52.4328666,1.0
11.4314898,52.5511419,1.0
8.472825,47.7672513,1.0
9.799902,54.7632185,1.0
10.6488229,48.0709495,1.0
11.3774121,51.9585108,1.0
8.7949998,48.100566,1.0
7.9565946,52.5657719,1.0
7.9566817,52.5661051,1.0
7.9979688,53.3997954,1.0
11.5797645,50.6902525,1.0
9.6496737,52.8854074,1.0
11.8722461,48.436282,1.0
11.5983572,48.1911286,1.0
11.2151086,48.5705801,1.0
11.3843697,51.9577831,1.0
6.3621241,50.1717161,1.0
10.8604571,53.3775854,1.0
6.9321675,51.669738,1.0
11.7443219,52.9024797,1.0
11.7470397,52.8911336,1.0
11.7370744,52.882864,1.0
13.9971804,51.5141191,1.0
9.6990897,47.556062,1.0
13.538239,53.2629069,1.0
7.526864,50.9323758,1.0
6.8344148,50.2035142,1.0
6.8440996,50.204066,1.0
6.8329665,50.2038948,1.0
6.8411612,50.2184321,1.0
11.7498235,52.893562,1.0
6.9953157,51.5373903,1.0
13.7060317,51.0775717,1.0
9.824066,52.3530451,1.0
11.9612063,52.8236177,1.0
10.3654062,53.4528077,1.0
11.591713,51.5174703,1.0
11.5741594,51.5270355,1.0
13.2869618,51.0617824,1.0
12.2931021,51.0461831,1.0
9.1354077,51.2761401,1.0
9.3392259,48.1997813,1.0
7.2567524,52.7625263,1.0
7.2619812,52.7658729,1.0
8.1104979,52.2636845,1.0
8.1142642,52.263553,1.0
8.6779045,49.3025531,1.0
12.0289675,53.4754086,1.0
9.5399579,51.1217637,1.0
11.9265982,51.7275313,1.0
10.6389916,48.0082641,1.0
11.5524622,52.664623,1.0
7.5233717,50.913635,1.0
11.8327815,51.1619243,1.0
9.7912187,48.1114343,1.0
10.7622408,51.8469365,1.0
11.8045771,52.861349,1.0
11.5706695,50.2909686,1.0
11.492561,52.6380504,1.0
13.7184167,51.7403148,1.0
13.6923637,51.726504,1.0
12.1917415,52.394047,1.0
11.1591216,48.2987986,1.0
12.1453489,52.3999524,1.0
9.6215615,52.4178431,1.0
12.0515825,48.219443,1.0
12.0522292,48.2198451,1.0
9.4077146,48.1447783,1.0
8.3501847,49.6200253,1.0
11.6037273,48.4367349,1.0
13.0335375,50.9642083,1.0
8.3889878,52.6103755,1.0
8.3914792,52.6102362,1.0
11.3831374,48.9981796,1.0
9.4431545,51.2633735,1.0
10.9520993,50.894111,1.0
10.5611613,53.0030747,1.0
11.4975923,49.8418911,1.0
10.5694374,47.9598406,1.0
7.3254632,49.6057031,1.0
10.3334599,53.6462007,1.0
10.3303575,53.6431543,1.0
10.3296716,53.6512618,1.0
10.5914429,52.5077929,1.0
7.0022016,49.7294586,1.0
11.4172937,51.9413488,1.0
7.247834,52.7314202,1.0
12.4455953,51.0000802,1.0
12.4616636,51.0000799,1.0
13.6407659,50.9617582,1.0
7.9531668,51.8231474,1.0
11.7313497,50.8765013,1.0
11.9035788,50.9308917,1.0
11.7073918,50.2292432,1.0
8.4852936,52.8506705,1.0
9.9841791,51.8620325,1.0
10.9906778,49.4399591,1.0
8.8008017,49.0652311,1.0
8.803688,49.0665542,1.0
7.6637341,52.5119433,1.0
7.6706597,52.5121838,1.0
10.6334286,47.9617988,1.0
11.441759,50.6274876,1.0
7.1938047,49.3498869,1.0
9.3342931,51.5327129,1.0
10.9057614,48.6928419,1.0
6.4657697,51.8531521,1.0
9.9714951,51.8639829,1.0
11.4419042,51.9597899,1.0
11.4335109,51.9620711,1.0
10.4342052,50.7186868,1.0
9.1811879,53.3296301,1.0
8.8036441,49.5399432,1.0
13.4590723,48.5627777,1.0
7.6992318,52.493875,1.0
6.569808,51.1747673,1.0
11.5353093,52.653506,1.0
11.5386835,52.654135,1.0
11.5443655,52.6546036,1.0
11.4939925,51.5470957,1.0
11.131165,48.3124132,1.0
7.961423,53.0835322,1.0
9.6587734,54.0484532,1.0
12.0748221,51.1120904,1.0
12.2257819,50.8815991,1.0
12.2264073,50.8840958,1.0
12.2158431,50.8772899,1.0
11.5592358,52.6657021,1.0
12.8387978,50.9779164,1.0
12.9642472,50.9083084,1.0
13.403821,50.8390155,1.0
12.9811376,50.9015033,1.0
8.9095085,50.5460657,1.0
13.4694636,50.6765949,1.0
13.0040028,50.8630728,1.0
13.0342995,50.9656116,1.0
12.6689525,48.2249753,1.0
10.5184158,47.5759921,1.0
12.1789124,50.9026151,1.0
8.0364245,49.9886157,1.0
10.4191914,49.300397,1.0
8.0353871,49.9897496,1.0
11.9971489,51.3409457,1.0
12.8732764,51.0715434,1.0
8.7782267,52.6454526,1.0
8.7078897,52.651173,1.0
13.3009087,50.8754265,1.0
11.5472986,52.6636099,1.0
11.5383039,52.6643375,1.0
13.0648301,51.1261885,1.0
11.8043968,52.8932873,1.0
11.7621067,52.8884375,1.0
11.7598551,52.8878816,1.0
11.7625191,52.8862508,1.0
11.7583197,52.8884835,1.0
13.0390958,50.9182715,1.0
11.5527842,52.642719,1.0
11.5445078,52.6573505,1.0
13.3679072,50.9090091,1.0
11.5568614,52.667409,1.0
10.7753336,53.3840784,1.0
7.1485707,52.4682386,1.0
7.7990369,52.3139388,1.0
7.179756,49.3537407,1.0
7.1890632,49.3511786,1.0
10.5151652,47.7018426,1.0
13.539339,52.0778037,1.0
10.9937412,52.8316529,1.0
10.9937941,52.8353603,1.0
10.97388,52.8347734,1.0
10.255021,51.0110312,1.0
12.9755743,49.0486663,1.0
14.3018294,51.3047559,1.0
10.9698164,52.802322,1.0
11.8412087,48.267036,1.0
10.9662102,52.8221084,1.0
12.9088779,52.4005863,1.0
9.812741,51.9838307,1.0
12.2920043,49.2172143,1.0
10.5155116,47.7115149,1.0
7.5815988,50.4131469,1.0
11.7441084,52.8809931,1.0
14.263321,51.2988243,1.0
11.5522628,51.533539,1.0
9.4141375,49.8229647,1.0
13.6946027,51.088885,1.0
7.0753141,51.5657755,1.0
8.0100682,48.1372528,1.0
9.4217543,51.525812,1.0
11.0392737,51.0420471,1.0
11.8866811,49.1248802,1.0
13.0305761,53.6220436,1.0
12.8769398,47.7211506,1.0
7.6748073,51.2368656,1.0
7.6662949,51.2331591,1.0
7.5794251,50.412888,1.0
12.6565819,54.2315601,1.0
11.3623911,50.2699779,1.0
7.2000983,50.8756957,1.0
9.6338227,51.3994219,1.0
11.7885928,49.6281228,1.0
9.6679838,47.8300036,1.0
14.6826311,51.1246061,1.0
9.4242963,47.9330062,1.0
12.9190628,51.0831121,1.0
12.9130198,51.0811848,1.0
13.1133984,50.9871757,1.0
13.7466732,50.8904026,1.0
11.5497887,52.6025231,1.0
7.5844658,51.1815123,1.0
12.9189948,51.1542065,1.0
13.6969155,51.0882742,1.0
10.2796152,49.8821528,1.0
10.6038615,52.7468375,1.0
8.3723334,49.6276848,1.0
7.2064664,49.3708802,1.0
8.8970579,49.0711294,1.0
9.4208474,47.9298548,1.0
11.5994714,48.4078511,1.0
13.1868051,51.1003653,1.0
13.7326881,51.0702327,1.0
12.0073534,50.9033455,1.0
11.9958614,50.9005271,1.0
12.0155648,50.9047737,1.0
13.7595439,50.8919496,1.0
13.0554745,51.2376987,1.0
8.0662044,49.990965,1.0
8.0661458,49.9917442,1.0
6.7575622,51.4248382,1.0
6.9104598,50.8742541,1.0
9.4208114,47.9259701,1.0
10.7151257,53.9946002,1.0
11.5355646,52.5938952,1.0
7.723479,48.2627602,1.0
8.8046009,53.4253426,1.0
8.8057884,53.4263147,1.0
7.7350886,53.1307009,1.0
8.6777418,53.3641092,1.0
8.8552525,49.3196518,1.0
9.6547836,54.0521145,1.0
9.6745593,54.0872976,1.0
9.6728691,54.0775737,1.0
8.8051364,51.9774817,1.0
9.5499409,48.0371241,1.0
12.255296,51.3280671,1.0
9.4865255,48.026972,1.0
8.2142124,48.9359732,1.0
12.9163238,50.6684738,1.0
9.326159,48.7317503,1.0
7.1654372,49.3512803,1.0
7.1640635,49.3509359,1.0
7.1662019,49.3528453,1.0
9.8101796,54.7404791,1.0
12.7908347,51.0368438,1.0
10.5854509,53.8417909,1.0
11.1292022,49.6396525,1.0
13.7869658,51.4811483,1.0
13.0400705,51.2379896,1.0
13.0388812,51.2368484,1.0
13.0341096,51.2370333,1.0
13.0452035,51.2373391,1.0
13.0542018,51.2356407,1.0
13.0600647,51.2378904,1.0
9.1458604,52.8413292,1.0
10.4770414,52.6625491,1.0
9.8113139,49.9925459,1.0
9.1505877,52.8187525,1.0
7.0800912,51.1639222,1.0
7.2846088,52.7100049,1.0
13.7249893,51.4420698,1.0
6.5637344,49.5976014,1.0
8.8139401,53.1131804,1.0
9.4956652,51.5818872,1.0
7.7146985,50.5864078,1.0
8.915691,53.0925968,1.0
8.9440233,53.9883444,1.0
8.9142722,54.0069359,1.0
11.421928,51.9321912,1.0
11.4248171,51.9381627,1.0
11.4234456,51.9334635,1.0
12.0556002,49.0109709,1.0
12.1496194,48.9849006,1.0
12.0913848,47.8283159,1.0
8.1044528,52.1007041,1.0
8.0282066,49.9927699,1.0
7.2979788,51.4244236,1.0
8.64852,53.3569483,1.0
8.8296184,50.7555966,1.0
7.751924,51.2523242,1.0
12.3642082,50.9052242,1.0
12.3651426,50.9038478,1.0
8.9766933,53.9996477,1.0
12.3700268,50.9089008,1.0
8.8029944,50.5985514,1.0
8.798402,50.6002579,1.0
8.8022996,50.6017264,1.0
6.9272926,50.8307961,1.0
6.8122447,50.9890262,1.0
8.2003445,50.4703823,1.0
8.2017069,50.4672726,1.0
11.5065987,51.6225941,1.0
12.3367887,52.5678246,1.0
7.5110374,50.4648099,1.0
10.5956401,48.0134406,1.0
12.1803048,52.4025666,1.0
9.0735912,48.1204908,1.0
12.3425689,50.5449744,1.0
11.2212942,49.4791852,1.0
8.6722382,51.8063473,1.0
11.5872106,51.8682457,1.0
11.5774172,51.8652878,1.0
10.1193199,52.5485205,1.0
10.1221449,52.5546787,1.0
6.7548578,51.4096659,1.0
6.7590191,51.4111955,1.0
6.7550077,51.4109144,1.0
6.7630498,51.4113976,1.0
11.6459593,52.6250637,1.0
12.7817268,52.4104449,1.0
9.4926373,47.6679566,1.0
8.8955636,53.9955753,1.0
8.5168758,49.7998288,1.0
12.7831374,51.0484492,1.0
12.7881576,51.0489467,1.0
13.7576964,51.4313482,1.0
8.0251799,51.1403094,1.0
8.0225111,51.1394666,1.0
8.0274428,51.1403336,1.0
8.5550352,48.5272676,1.0
7.6326541,52.0652947,1.0
6.7650552,51.4137209,1.0
8.9796796,53.9864205,1.0
8.9828035,53.9859056,1.0
6.7497013,51.4166245,1.0
9.5765324,53.0569925,1.0
12.7836011,52.3782343,1.0
6.7776563,50.2502423,1.0
12.7674736,52.3770178,1.0
6.7308033,50.2526849,1.0
7.0286269,51.4353589,1.0
6.77943,51.4447191,1.0
9.9446965,49.1540919,1.0
9.7301712,52.3178657,1.0
12.4746781,50.9976259,1.0
6.8148006,51.2245508,1.0
8.9497897,53.9274064,1.0
13.3177408,51.1896251,1.0
12.5456578,52.3340959,1.0
11.4335025,51.939407,1.0
6.751767,50.2547026,1.0
7.8120651,50.515344,1.0
7.773131,52.2787331,1.0
8.2465785,53.1561184,1.0
11.3630869,50.272651,1.0
10.3394678,52.9067277,1.0
8.7554212,50.3605078,1.0
11.5985498,51.8454733,1.0
13.2990676,51.1948934,1.0
11.1180906,51.1495611,1.0
13.7073086,50.897139,1.0
13.3194042,51.1906877,1.0
13.3166071,51.1906009,1.0
13.3156564,51.1913961,1.0
10.8501752,49.6288808,1.0
11.434687,52.8189326,1.0
10.5518558,52.0657105,1.0
7.8427111,50.7271389,1.0
11.7611643,50.7405287,1.0
13.4062317,52.4628505,1.0
7.3229442,52.7165328,1.0
12.6667166,54.1763718,1.0
11.4761417,52.7824394,1.0
11.4762276,52.7854897,1.0
9.1644408,52.1958934,1.0
9.169626,52.1975072,1.0
9.7188807,50.8705796,1.0
11.5052534,52.8014254,1.0
6.2690148,51.6309004,1.0
12.1440186,50.4850621,1.0
8.5226969,49.0148015,1.0
10.4986408,51.2056765,1.0
7.4837609,52.2257874,1.0
9.9214057,51.457608,1.0
12.1324971,47.7999794,1.0
11.4017139,50.0867709,1.0
12.1502137,48.9909773,1.0
13.3521038,50.9574816,1.0
13.3378961,50.9573465,1.0
13.3572379,50.9568205,1.0
12.1502311,48.0692995,1.0
14.359947,51.5273661,1.0
11.6849419,48.1178203,1.0
8.5162216,48.336807,1.0
7.9833297,48.4326157,1.0
11.6125871,51.9214573,1.0
8.0234833,48.3948992,1.0
10.8082465,49.2940196,1.0
11.3853596,53.9002354,1.0
14.1623708,51.9270943,1.0
9.7922158,50.784221,1.0
10.5168726,47.9185444,1.0
9.7979931,50.7834781,1.0
11.9736867,51.4041395,1.0
11.8775709,50.332076,1.0
7.6031118,51.2482856,1.0
12.4414869,51.0486649,1.0
9.1369375,52.7961384,1.0
11.9933027,52.8929616,1.0
11.9969124,52.9041905,1.0
10.5251927,53.8310928,1.0
13.8799937,50.9753814,1.0
7.4418595,51.3505524,1.0
10.7274512,49.380947,1.0
8.6974261,53.3134076,1.0
12.6289601,51.3664946,1.0
9.8520466,54.165405,1.0
12.0403522,52.8896394,1.0
8.4495048,48.8040505,1.0
11.7400063,51.6694653,1.0
9.1068971,52.4248899,1.0
13.7761096,48.8300876,1.0
9.1267056,52.3749501,1.0
8.4951609,52.1615247,1.0
8.5030929,52.1322638,1.0
8.4751485,52.1501425,1.0
12.0591178,52.8746688,1.0
12.0565748,52.8772309,1.0
12.0588489,52.876036,1.0
10.4297304,50.5094747,1.0
13.5731095,51.1260678,1.0
10.5551246,53.455528,1.0
13.3706598,51.2118449,1.0
10.3785464,53.7786514,1.0
10.386279,53.6036414,1.0
10.0444539,52.0762228,1.0
9.2760732,49.843158,1.0
9.8702812,51.4833689,1.0
12.4537541,51.3643622,1.0
12.4578589,51.3655445,1.0
11.6706634,50.6703911,1.0
10.0764724,53.8209062,1.0
13.3512876,51.1916575,1.0
10.104462,52.599865,1.0
9.948458,48.2872687,1.0
10.1308758,51.9731337,1.0
12.6426569,51.3307189,1.0
13.1657626,50.7954235,1.0
10.2431221,52.4343236,1.0
12.0867654,52.8376578,1.0
12.0917309,52.8336395,1.0
12.0563474,52.8492638,1.0
12.0700325,52.8336421,1.0
12.0671821,52.8332976,1.0
12.0617204,52.8461377,1.0
11.763757,49.8035315,1.0
11.743225,50.7310155,1.0
12.0895382,52.8326496,1.0
12.0909237,52.8347307,1.0
12.0896013,52.8309448,1.0
13.1518462,50.7979845,1.0
11.4503228,49.1640448,1.0
9.5051267,51.0873108,1.0
