Bus_id,LoadZone,reference_load_share,softmap_load_share,dynamic_load_share,softmap_delta,dynamic_delta,abs_softmap_delta,abs_dynamic_delta
B225,TransnetBW,0.0002955031529708,0.0027115502756218,0.0027115502756218,0.002416047122651,0.002416047122651,0.002416047122651,0.002416047122651
B226,TenneT,0.0041469829645596,0.0032665267749499,0.0032665267749499,-0.0008804561896097003,-0.0008804561896097003,0.0008804561896097003,0.0008804561896097003
B227,TenneT,6.265110014834711e-05,0.000314815241276,0.000314815241276,0.0002521641411276529,0.0002521641411276529,0.0002521641411276529,0.0002521641411276529
B228,50Hertz,0.0047649589561155,0.0053539159858927,0.0053539159858927,0.0005889570297772,0.0005889570297772,0.0005889570297772,0.0005889570297772
B229,Amprion,3.102973725082572e-05,0.0006297382076428,0.0006297382076428,0.0005987084703919743,0.0005987084703919743,0.0005987084703919743,0.0005987084703919743
B230,Amprion,0.0060856235177668,0.0046648227176131,0.0046648227176131,-0.0014208008001537,-0.0014208008001537,0.0014208008001537,0.0014208008001537
B231,Amprion,0.0011784219424677,0.0018680830544167,0.0018680830544167,0.000689661111949,0.000689661111949,0.000689661111949,0.000689661111949
B232,Amprion,0.0,0.0010921427988729,0.0010921427988729,0.0010921427988729,0.0010921427988729,0.0010921427988729,0.0010921427988729
B233,50Hertz,0.0,0.0018184035740431,0.0018184035740431,0.0018184035740431,0.0018184035740431,0.0018184035740431,0.0018184035740431
B234,TenneT,0.0015365308639051,0.0018909452582725,0.0018909452582725,0.0003544143943674,0.0003544143943674,0.0003544143943674,0.0003544143943674
B235,Amprion,0.0148468564233259,0.0069882467805567,0.0069882467805567,-0.007858609642769201,-0.007858609642769201,0.007858609642769201,0.007858609642769201
B236,Amprion,0.0,0.0006234898501683,0.0006234898501683,0.0006234898501683,0.0006234898501683,0.0006234898501683,0.0006234898501683
B237,Amprion,0.0011516226026955,0.0010069321343129,0.0010069321343129,-0.0001446904683825999,-0.0001446904683825999,0.0001446904683825999,0.0001446904683825999
B238,Amprion,0.0055654759614095,0.002445124394596,0.002445124394596,-0.0031203515668135,-0.0031203515668135,0.0031203515668135,0.0031203515668135
B239,Amprion,0.0009431919287313,0.0030079588267357,0.0030079588267357,0.0020647668980044,0.0020647668980044,0.0020647668980044,0.0020647668980044
B240,Amprion,0.0013542244935229,0.0011335284734382,0.0011335284734382,-0.0002206960200847,-0.0002206960200847,0.0002206960200847,0.0002206960200847
B241,Amprion,0.0001034324575027,0.0006890544726409,0.0006890544726409,0.0005856220151382,0.0005856220151382,0.0005856220151382,0.0005856220151382
B242,50Hertz,0.0047889552378224,0.0018055517375431,0.0018055517375431,-0.0029834035002792997,-0.0029834035002792997,0.0029834035002792997,0.0029834035002792997
B243,TenneT,0.0023691436313471,0.0022315181303379,0.0022315181303379,-0.0001376255010092,-0.0001376255010092,0.0001376255010092,0.0001376255010092
B244,Amprion,0.0006148098369418,0.0011692344248351,0.0011692344248351,0.0005544245878933,0.0005544245878933,0.0005544245878933,0.0005544245878933
B245,Amprion,0.0003721602928654,0.0020000374593254,0.0020000374593254,0.0016278771664599999,0.0016278771664599999,0.0016278771664599999,0.0016278771664599999
B246,TransnetBW,0.0053544322730743,0.007688742797135,0.007688742797135,0.0023343105240606994,0.0023343105240606994,0.0023343105240606994,0.0023343105240606994
B247,Amprion,0.006662699959917,0.0067974450746171,0.0067974450746171,0.0001347451147000996,0.0001347451147000996,0.0001347451147000996,0.0001347451147000996
B248,Amprion,0.0016193086412435,0.0030481056491936,0.0030481056491936,0.0014287970079501,0.0014287970079501,0.0014287970079501,0.0014287970079501
B249,Amprion,0.0044919712430632,0.0025468189094973,0.0025468189094973,-0.0019451523335658996,-0.0019451523335658996,0.0019451523335658996,0.0019451523335658996
B250,Amprion,0.0011015550419833,0.0026111935204088,0.0026111935204088,0.0015096384784255002,0.0015096384784255002,0.0015096384784255002,0.0015096384784255002
B251,Amprion,0.0022670546994473,0.0018334812887803,0.0018334812887803,-0.000433573410667,-0.000433573410667,0.000433573410667,0.000433573410667
B252,Amprion,1.034324575027524e-05,0.0002453289182922,0.0002453289182922,0.00023498567254192474,0.00023498567254192474,0.00023498567254192474,0.00023498567254192474
B253,Amprion,0.0042565217813889,0.0032414554443797,0.0032414554443797,-0.0010150663370091999,-0.0010150663370091999,0.0010150663370091999,0.0010150663370091999
B254,Amprion,0.0029844436066094,0.0034112480882923,0.0034112480882923,0.0004268044816829,0.0004268044816829,0.0004268044816829,0.0004268044816829
B255,Amprion,0.0074446758466769,0.0049888056949,0.0049888056949,-0.0024558701517769,-0.0024558701517769,0.0024558701517769,0.0024558701517769
B256,50Hertz,2.1856611139152385e-05,0.0003156488083276,0.0003156488083276,0.0002937921971884476,0.0002937921971884476,0.0002937921971884476,0.0002937921971884476
B257,50Hertz,0.0009943387130376,0.0005974208252471,0.0005974208252471,-0.00039691788779050007,-0.00039691788779050007,0.00039691788779050007,0.00039691788779050007
B258,Amprion,0.0005030560373414,0.0007693800722303,0.0007693800722303,0.0002663240348889,0.0002663240348889,0.0002663240348889,0.0002663240348889
B259,50Hertz,0.0,0.0005822196035851,0.0005822196035851,0.0005822196035851,0.0005822196035851,0.0005822196035851,0.0005822196035851
B260,50Hertz,4.371322227830477e-05,0.0006134526039015,0.0006134526039015,0.0005697393816231953,0.0005697393816231953,0.0005697393816231953,0.0005697393816231953
B261,TenneT,0.0029407601167268,0.0044390214521509,0.0044390214521509,0.0014982613354240998,0.0014982613354240998,0.0014982613354240998,0.0014982613354240998
B262,Amprion,3.102973725082572e-05,0.0002747926650157,0.0002747926650157,0.00024376292776487427,0.00024376292776487427,0.00024376292776487427,0.00024376292776487427
B263,Amprion,3.102973725082572e-05,0.0005170043863128,0.0005170043863128,0.0004859746490619743,0.0004859746490619743,0.0004859746490619743,0.0004859746490619743
B264,Amprion,8.274596600220192e-05,0.0013363813744986,0.0013363813744986,0.001253635408496398,0.001253635408496398,0.001253635408496398,0.001253635408496398
B265,Amprion,2.068649150055048e-05,0.0003562379148225,0.0003562379148225,0.0003355514233219495,0.0003355514233219495,0.0003355514233219495,0.0003355514233219495
B266,Amprion,0.0027063188395492,0.0033638062518316,0.0033638062518316,0.0006574874122824001,0.0006574874122824001,0.0006574874122824001,0.0006574874122824001
B267,Amprion,0.0,0.0013009443273579,0.0013009443273579,0.0013009443273579,0.0013009443273579,0.0013009443273579,0.0013009443273579
B268,TransnetBW,0.0060017960115039,0.0097892723665112,0.0097892723665112,0.0037874763550073,0.0037874763550073,0.0037874763550073,0.0037874763550073
B269,TransnetBW,0.0001373766754863,0.0010474273111863,0.0010474273111863,0.0009100506356999999,0.0009100506356999999,0.0009100506356999999,0.0009100506356999999
B270,TransnetBW,0.0089274178626526,0.0056282499839681,0.0056282499839681,-0.0032991678786845006,-0.0032991678786845006,0.0032991678786845006,0.0032991678786845006
B271,50Hertz,0.0048440536562759,0.0055160054428516,0.0055160054428516,0.0006719517865757,0.0006719517865757,0.0006719517865757,0.0006719517865757
B272,TenneT,0.0001974975978607,0.0021459167406748,0.0021459167406748,0.0019484191428141,0.0019484191428141,0.0019484191428141,0.0019484191428141
B273,TenneT,0.001355683843751,0.0022551635822752,0.0022551635822752,0.0008994797385242,0.0008994797385242,0.0008994797385242,0.0008994797385242
B274,Amprion,0.0032949848276036,0.0026421573778594,0.0026421573778594,-0.0006528274497442001,-0.0006528274497442001,0.0006528274497442001,0.0006528274497442001
B275,TransnetBW,0.0011787177376978,0.0037449854393257,0.0037449854393257,0.0025662677016279004,0.0025662677016279004,0.0025662677016279004,0.0025662677016279004
B276,Amprion,0.0016905554754667,0.0016944849561623,0.0016944849561623,3.929480695600033e-06,3.929480695600033e-06,3.929480695600033e-06,3.929480695600033e-06
B277,50Hertz,0.0089225830893156,0.0077223237603594,0.0077223237603594,-0.0012002593289561995,-0.0012002593289561995,0.0012002593289561995,0.0012002593289561995
B278,TenneT,0.0041811145082308,0.0040920628648477,0.0040920628648477,-8.905164338309998e-05,-8.905164338309998e-05,8.905164338309998e-05,8.905164338309998e-05
B279,TenneT,0.0041365780623438,0.0023769436139564,0.0023769436139564,-0.0017596344483874005,-0.0017596344483874005,0.0017596344483874005,0.0017596344483874005
B280,Amprion,0.0002585811437568,0.0027112672268827,0.0027112672268827,0.0024526860831259,0.0024526860831259,0.0024526860831259,0.0024526860831259
B281,Amprion,0.0036940943813327,0.0021984833116111,0.0021984833116111,-0.0014956110697216,-0.0014956110697216,0.0014956110697216,0.0014956110697216
B282,50Hertz,0.013897196097652,0.0129455099276622,0.0129455099276622,-0.0009516861699898002,-0.0009516861699898002,0.0009516861699898002,0.0009516861699898002
B283,TenneT,0.0010990285511904,0.0020124191594479,0.0020124191594479,0.0009133906082575,0.0009133906082575,0.0009133906082575,0.0009133906082575
B284,TenneT,0.0007549812381008,0.0012177669534127,0.0012177669534127,0.00046278571531190005,0.00046278571531190005,0.00046278571531190005,0.00046278571531190005
B285,TenneT,0.0026525409105697,0.0037949295400605,0.0037949295400605,0.0011423886294908,0.0011423886294908,0.0011423886294908,0.0011423886294908
B286,TenneT,0.0097342709446926,0.0090874123341487,0.0090874123341487,-0.0006468586105439003,-0.0006468586105439003,0.0006468586105439003,0.0006468586105439003
B287,TransnetBW,0.0023555938754151,0.0031185494512752,0.0031185494512752,0.0007629555758601001,0.0007629555758601001,0.0007629555758601001,0.0007629555758601001
B288,50Hertz,0.0047716687148667,0.0038994825304628,0.0038994825304628,-0.0008721861844039002,-0.0008721861844039002,0.0008721861844039002,0.0008721861844039002
B289,50Hertz,0.0019623899651289,0.0026418520822226,0.0026418520822226,0.0006794621170936998,0.0006794621170936998,0.0006794621170936998,0.0006794621170936998
B290,50Hertz,0.014307419247258,0.0145878592276511,0.0145878592276511,0.0002804399803930987,0.0002804399803930987,0.0002804399803930987,0.0002804399803930987
B291,50Hertz,0.0032509302251704,0.0085241874730652,0.0085241874730652,0.0052732572478948,0.0052732572478948,0.0052732572478948,0.0052732572478948
B292,50Hertz,0.0038321827715175,0.0060558907744039,0.0060558907744039,0.0022237080028864,0.0022237080028864,0.0022237080028864,0.0022237080028864
B293,TransnetBW,0.0060227341172534,0.0058374601662157,0.0058374601662157,-0.00018527395103769967,-0.00018527395103769967,0.00018527395103769967,0.00018527395103769967
B294,TenneT,0.0014193620908051,0.0018045653321341,0.0018045653321341,0.00038520324132899995,0.00038520324132899995,0.00038520324132899995,0.00038520324132899995
B295,TenneT,0.0013769605491512,0.0016016869416323,0.0016016869416323,0.0002247263924811001,0.0002247263924811001,0.0002247263924811001,0.0002247263924811001
B296,Amprion,0.0053231146777263,0.005121475269383,0.005121475269383,-0.00020163940834330013,-0.00020163940834330013,0.00020163940834330013,0.00020163940834330013
B297,Amprion,0.0097480153889342,0.0065854740168499,0.0065854740168499,-0.0031625413720842996,-0.0031625413720842996,0.0031625413720842996,0.0031625413720842996
B298,Amprion,0.0009156161957657,0.0025759941365916,0.0025759941365916,0.0016603779408258998,0.0016603779408258998,0.0016603779408258998,0.0016603779408258998
B299,TenneT,0.0216308547580671,0.0278099823230287,0.0278099823230287,0.006179127564961601,0.006179127564961601,0.006179127564961601,0.006179127564961601
B300,TenneT,7.504866721508982e-05,0.0008089384497272,0.0008089384497272,0.0007338897825121102,0.0007338897825121102,0.0007338897825121102,0.0007338897825121102
B301,Amprion,0.002112565945582,0.0026131246799084,0.0026131246799084,0.0005005587343263999,0.0005005587343263999,0.0005005587343263999,0.0005005587343263999
B302,Amprion,0.0008531033437114,0.0019693626582873,0.0019693626582873,0.0011162593145759001,0.0011162593145759001,0.0011162593145759001,0.0011162593145759001
B303,50Hertz,0.0103396841480709,0.0274040767583098,0.0274040767583098,0.0170643926102389,0.0170643926102389,0.0170643926102389,0.0170643926102389
B304,Amprion,4.137298300110096e-05,0.0002353634527815,0.0002353634527815,0.00019399046978039905,0.00019399046978039905,0.00019399046978039905,0.00019399046978039905
B305,50Hertz,0.0012272675926283,0.002111385961299,0.002111385961299,0.0008841183686707,0.0008841183686707,0.0008841183686707,0.0008841183686707
B306,50Hertz,0.0020059865849284,0.0016822558332907,0.0016822558332907,-0.00032373075163769994,-0.00032373075163769994,0.00032373075163769994,0.00032373075163769994
B307,TransnetBW,0.0017948463747584,0.0041973793997446,0.0041973793997446,0.0024025330249862,0.0024025330249862,0.0024025330249862,0.0024025330249862
B308,TransnetBW,0.0010150028712189,0.0033156861639164,0.0033156861639164,0.0023006832926975,0.0023006832926975,0.0023006832926975,0.0023006832926975
B309,Amprion,0.0053827661157651,0.0061901502218576,0.0061901502218576,0.0008073841060924998,0.0008073841060924998,0.0008073841060924998,0.0008073841060924998
B310,Amprion,0.0046588770176822,0.0036279881033532,0.0036279881033532,-0.0010308889143289999,-0.0010308889143289999,0.0010308889143289999,0.0010308889143289999
B311,TenneT,7.83138751854339e-06,0.0029776679422867,0.0029776679422867,0.0029698365547681563,0.0029698365547681563,0.0029698365547681563,0.0029698365547681563
B312,TenneT,0.0046403446196965,0.0027980977145062,0.0027980977145062,-0.0018422469051903,-0.0018422469051903,0.0018422469051903,0.0018422469051903
B313,TenneT,0.0050190666949263,0.0039238349514373,0.0039238349514373,-0.0010952317434889999,-0.0010952317434889999,0.0010952317434889999,0.0010952317434889999
B314,TenneT,0.0022742633163255,0.0020369989779925,0.0020369989779925,-0.00023726433833300012,-0.00023726433833300012,0.00023726433833300012,0.00023726433833300012
B315,TenneT,0.0001938049995765,0.0005340477929006,0.0005340477929006,0.00034024279332410003,0.00034024279332410003,0.00034024279332410003,0.00034024279332410003
B316,TenneT,0.0075066118747946,0.0040817365976755,0.0040817365976755,-0.0034248752771191,-0.0034248752771191,0.0034248752771191,0.0034248752771191
B317,50Hertz,0.005430485839485,0.0191184472805322,0.0191184472805322,0.013687961441047197,0.013687961441047197,0.013687961441047197,0.013687961441047197
B318,50Hertz,0.0143389452566812,0.0112816780140594,0.0112816780140594,-0.0030572672426218,-0.0030572672426218,0.0030572672426218,0.0030572672426218
