Line,From_bus_prestructural,To_bus_prestructural,From_zone_prestructural,To_zone_prestructural,HoursBinding_prestructural,AvgAbsShadow_prestructural,MaxAbsShadow_prestructural,AnnCongestionRent_prestructural,AnnLineLoss_MWh_prestructural,AvgLineLoss_MW_prestructural,AvgLoading_pct_prestructural,P95Loading_pct_prestructural,From_bus_structural,To_bus_structural,From_zone_structural,To_zone_structural,HoursBinding_structural,AvgAbsShadow_structural,MaxAbsShadow_structural,AnnCongestionRent_structural,AnnLineLoss_MWh_structural,AvgLineLoss_MW_structural,AvgLoading_pct_structural,P95Loading_pct_structural,Delta_HoursBinding,Delta_MaxAbsShadow,Delta_AnnCongestionRent
548,B522,B761,TenneT,50Hertz,0,0.0,0.0,125.6543144584972,0.0,0.0,8.752733842238653,19.12142059577137,B522,B761,TenneT,50Hertz,0,0.0,0.0,115.51236001365946,0.0,0.0,14.396232543458185,40.71524109578669,0,0.0,-10.141954444837737
549,B368,B284,TenneT,TenneT,0,0.0,0.0,5.267142621772363,0.0,0.0,5.948849850853445,13.52639878706528,B368,B284,TenneT,TenneT,0,0.0,0.0,5.305228434355891,0.0,0.0,7.421227886102848,15.352706578391434,0,0.0,0.03808581258352817
550,B368,B284,TenneT,TenneT,0,0.0,0.0,5.267142621772367,0.0,0.0,5.948849850853404,13.526398787065265,B368,B284,TenneT,TenneT,0,0.0,0.0,5.305228434355897,0.0,0.0,7.421227886102868,15.352706578391713,0,0.0,0.03808581258352994
551,B467,B25,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,5.651764250002537,7.511201518325872,B467,B25,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,5.151575785980546,6.759931453479828,0,0.0,0.0
552,B765,B461,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,13.170800092620064,16.585566123469576,B765,B461,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,9.610824462258272,14.436307731687386,0,0.0,0.0
553,B765,B461,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,13.170800092620064,16.585566123469576,B765,B461,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,9.610824462258272,14.436307731687386,0,0.0,0.0
554,B539,B448,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,13.9586383796824,20.84797828554652,B539,B448,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,10.629501694547647,17.59096028197971,0,0.0,0.0
555,B540,B465,TenneT,TenneT,0,0.0,0.0,1071.8571287074003,0.0,0.0,7.407254437570971,18.777033065181374,B540,B465,TenneT,TenneT,0,0.0,0.0,841.3182181932682,0.0,0.0,15.221678683725791,40.95049227405196,0,0.0,-230.5389105141321
556,B629,B754,50Hertz,50Hertz,0,0.0,0.0,9.899297658512324,0.0,0.0,14.403191561020586,19.321485808090262,B629,B754,50Hertz,50Hertz,0,0.0,0.0,6.665685837267647,0.0,0.0,11.128933692784573,15.03423499768356,0,0.0,-3.2336118212446774
557,B396,B754,50Hertz,50Hertz,0,0.0,0.0,429.36869318431553,0.0,0.0,31.83318699017394,41.85203550604712,B396,B754,50Hertz,50Hertz,0,0.0,0.0,406.2764117806545,0.0,0.0,34.785333585076415,46.22047684092893,0,0.0,-23.092281403661048
558,B396,B754,50Hertz,50Hertz,0,0.0,0.0,429.3686931843117,0.0,0.0,31.83318699017365,41.85203550604516,B396,B754,50Hertz,50Hertz,0,0.0,0.0,406.27641178065073,0.0,0.0,34.78533358507706,46.22047684092912,0,0.0,-23.09228140366099
561,B368,B770,TenneT,50Hertz,0,0.0,0.0,392.8754516921887,0.0,0.0,41.65894053160756,61.58029727641444,B368,B770,TenneT,50Hertz,0,0.0,0.0,345.1246871817321,0.0,0.0,41.68138217615366,66.6621757730523,0,0.0,-47.75076451045658
562,B766,B546,TenneT,TenneT,0,0.0,0.0,1613.4144775458778,0.0,0.0,30.2568220736478,41.56896454773556,B766,B546,TenneT,TenneT,0,0.0,0.0,1633.359367033067,0.0,0.0,34.44679089319563,52.82583313281474,0,0.0,19.94488948718913
563,B766,B546,TenneT,TenneT,0,0.0,0.0,1613.4144775458778,0.0,0.0,30.256822073647797,41.56896454773556,B766,B546,TenneT,TenneT,0,0.0,0.0,1633.359367033068,0.0,0.0,34.44679089319567,52.82583313281474,0,0.0,19.944889487190267
564,B545,B546,TenneT,TenneT,0,0.0,0.0,368.2860968555947,0.0,0.0,21.182635507954885,35.52384783386227,B545,B546,TenneT,TenneT,0,0.0,0.0,389.4856766338982,0.0,0.0,28.746145681778813,42.7643553364543,0,0.0,21.19957977830353
565,B389,B393,Amprion,Amprion,0,0.0,0.0,1157.9562103601058,0.0,0.0,31.150285632457795,38.4278197133575,B389,B393,Amprion,Amprion,0,0.0,0.0,903.7063477120704,0.0,0.0,32.524581436113074,50.34609308046488,0,0.0,-254.24986264803545
566,B642,B367,Amprion,Amprion,0,0.0,0.0,1651.3143814010652,0.0,0.0,40.96662741816283,56.0319379150647,B642,B367,Amprion,Amprion,0,0.0,0.0,1241.8855150192069,0.0,0.0,39.36748497434002,59.73110485752138,0,0.0,-409.42886638185837
567,B559,B367,Amprion,Amprion,0,0.0,0.0,953.3191023300432,0.0,0.0,39.42369625398711,51.68563767993061,B559,B367,Amprion,Amprion,0,0.0,0.0,753.0226625886995,0.0,0.0,39.16255861301126,57.63915808862356,0,0.0,-200.29643974134365
568,B335,B285,TransnetBW,TenneT,0,0.0,0.0,314.4588475651554,0.0,0.0,13.576394050779744,25.849903498579295,B335,B285,TransnetBW,TenneT,0,0.0,0.0,239.69094217792517,0.0,0.0,15.065534680493997,29.990985160099605,0,0.0,-74.76790538723023
569,B329,B638,TransnetBW,TransnetBW,0,0.0,0.0,219.78603712507157,0.0,0.0,22.099880618993524,34.586947431297844,B329,B638,TransnetBW,TransnetBW,0,0.0,0.0,188.99596935709408,0.0,0.0,20.345546905687478,32.03613918474591,0,0.0,-30.79006776797749
570,B589,B285,TransnetBW,TenneT,0,0.0,0.0,200.6440190138659,0.0,0.0,10.624955338289032,25.543159728670453,B589,B285,TransnetBW,TenneT,0,0.0,0.0,151.1994380085774,0.0,0.0,13.3357262265263,28.021992917306758,0,0.0,-49.444581005288484
571,B653,B26,TransnetBW,TransnetBW,0,0.0,0.0,-12.22618350330938,0.0,0.0,7.038323234597119,10.262492680028966,B653,B26,TransnetBW,TransnetBW,0,0.0,0.0,-7.589561350055471,0.0,0.0,6.486038955847985,11.34339477961504,0,0.0,4.63662215325391
572,B26,B27,TransnetBW,TransnetBW,0,0.0,0.0,-1.258730293733134,0.0,0.0,4.919305584153356,7.075945012060076,B26,B27,TransnetBW,TransnetBW,0,0.0,0.0,-0.7879214117697,0.0,0.0,4.5285807967553104,7.745652820623002,0,0.0,0.47080888196343396
573,B27,B322,TransnetBW,TransnetBW,0,0.0,0.0,-66.15872500716354,0.0,0.0,7.37697853734733,10.491655424999832,B27,B322,TransnetBW,TransnetBW,0,0.0,0.0,-42.02836105306374,0.0,0.0,6.78190587179613,11.61877910666092,0,0.0,24.1303639540998
574,B654,B602,50Hertz,50Hertz,0,0.0,0.0,-1.4567380816332276,0.0,0.0,4.918045005912568,9.964437774580531,B654,B602,50Hertz,50Hertz,0,0.0,0.0,-0.1117015486307819,0.0,0.0,8.514711403304583,19.25447308157224,0,0.0,1.3450365330024456
575,B602,B396,50Hertz,50Hertz,0,0.0,0.0,240.99142081759828,0.0,0.0,23.88925797665472,31.032242852553026,B602,B396,50Hertz,50Hertz,0,0.0,0.0,220.78594781921444,0.0,0.0,25.17274167667317,41.00733573391649,0,0.0,-20.20547299838384
576,B770,B654,50Hertz,50Hertz,0,0.0,0.0,-0.6110442470354376,0.0,0.0,8.214297342411616,13.891229332849688,B770,B654,50Hertz,50Hertz,0,0.0,0.0,5.008124339836151,0.0,0.0,10.719101509101982,23.40765082046797,0,0.0,5.619168586871588
577,B706,B410,TransnetBW,TransnetBW,0,0.0,0.0,82.63200256610875,0.0,0.0,23.185896845294355,40.27097407681826,B706,B410,TransnetBW,TransnetBW,0,0.0,0.0,46.55187790028638,0.0,0.0,19.014619773068524,36.58901067619941,0,0.0,-36.080124665822375
578,B576,B677,TransnetBW,TransnetBW,0,0.0,0.0,-2.0413844655937923,0.0,0.0,3.596599189069536,5.174394456881414,B576,B677,TransnetBW,TransnetBW,0,0.0,0.0,-2.0875553427479105,0.0,0.0,2.964545982492887,5.1555822574596695,0,0.0,-0.04617087715411827
579,B576,B706,TransnetBW,TransnetBW,0,0.0,0.0,-5.61103370955002,0.0,0.0,1.4776721263131305,3.090785010091486,B576,B706,TransnetBW,TransnetBW,0,0.0,0.0,-5.2360266230930375,0.0,0.0,1.4183810093355291,3.3395883017928627,0,0.0,0.3750070864569821
580,B706,B677,TransnetBW,TransnetBW,0,0.0,0.0,-2.349316233895299,0.0,0.0,2.169184455847049,4.981892874350884,B706,B677,TransnetBW,TransnetBW,0,0.0,0.0,-2.0096978456314942,0.0,0.0,3.225467187893798,6.02699952062557,0,0.0,0.33961838826380486
581,B408,B436,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,7.152963028964769,14.568857615277825,B408,B436,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,8.770021169817198,16.197056483724957,0,0.0,0.0
582,B757,B685,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,1.818635977664716,3.813625283322141,B757,B685,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,2.061394575079998,4.301009559542572,0,0.0,0.0
583,B437,B760,50Hertz,50Hertz,0,0.0,0.0,16.458448217552213,0.0,0.0,8.664415519764562,14.112806780233688,B437,B760,50Hertz,50Hertz,0,0.0,0.0,15.884742388682607,0.0,0.0,9.002275807412959,17.423956271698696,0,0.0,-0.5737058288696062
584,B290,B760,50Hertz,50Hertz,0,0.0,0.0,14.18652792678873,0.0,0.0,8.334301970161865,14.89376815385449,B290,B760,50Hertz,50Hertz,0,0.0,0.0,15.60513730873818,0.0,0.0,9.42368784824543,18.401068939904427,0,0.0,1.4186093819494516
585,B437,B290,50Hertz,50Hertz,0,0.0,0.0,2.266534532046167,0.0,0.0,9.143742591053693,15.392983759931592,B437,B290,50Hertz,50Hertz,0,0.0,0.0,0.2744070571018843,0.0,0.0,9.310261758716164,18.617108819866115,0,0.0,-1.992127474944283
586,B482,B328,TenneT,TenneT,0,0.0,0.0,286.2179332375937,0.0,0.0,22.41231190139517,35.136698598666946,B482,B328,TenneT,TenneT,0,0.0,0.0,257.7157871381861,0.0,0.0,21.2031124809036,33.02076443299312,0,0.0,-28.502146099407582
587,B483,B284,TenneT,TenneT,0,0.0,0.0,605.8598190004734,0.0,0.0,47.12758251027503,69.46321863812025,B483,B284,TenneT,TenneT,0,0.0,0.0,530.469102847101,0.0,0.0,47.26732327550341,77.55348600663392,0,0.0,-75.39071615337241
588,B285,B486,TenneT,TenneT,0,0.0,0.0,77.25540680512114,0.0,0.0,22.93566827201888,34.07409235455357,B285,B486,TenneT,TenneT,0,0.0,0.0,57.25282079828101,0.0,0.0,22.427883442957768,45.72439692974491,0,0.0,-20.002586006840133
589,B285,B485,TenneT,TenneT,0,0.0,0.0,103.39193524405246,0.0,0.0,23.050352866441955,34.41745947654461,B285,B485,TenneT,TenneT,0,0.0,0.0,93.60469425720667,0.0,0.0,22.82140658890066,46.17804565427109,0,0.0,-9.787240986845788
590,B486,B483,TenneT,TenneT,0,0.0,0.0,197.48961447190007,0.0,0.0,24.8665882503289,36.56816235067781,B486,B483,TenneT,TenneT,0,0.0,0.0,181.58399701949068,0.0,0.0,25.020865410831835,47.13281813609027,0,0.0,-15.905617452409388
591,B485,B483,TenneT,TenneT,0,0.0,0.0,172.71689058844834,0.0,0.0,25.666927903677657,38.04458263878268,B485,B483,TenneT,TenneT,0,0.0,0.0,146.41768367975908,0.0,0.0,25.618151324545316,48.45127553107943,0,0.0,-26.299206908689257
592,B483,B30,TenneT,TenneT,0,0.0,0.0,157.00964527558028,0.0,0.0,52.53762806057858,74.02087920136252,B483,B30,TenneT,TenneT,0,0.0,0.0,144.1631166290104,0.0,0.0,52.46419157151406,83.93408660408753,0,0.0,-12.84652864656988
593,B30,B747,TenneT,TenneT,0,0.0,0.0,5.93677471795995,0.0,0.0,16.02504684856404,22.826409492608203,B30,B747,TenneT,TenneT,0,0.0,0.0,5.3819917813399005,0.0,0.0,15.73118367421924,26.13568860364093,0,0.0,-0.5547829366200494
594,B747,B558,TenneT,TenneT,0,0.0,0.0,312.4159301733252,0.0,0.0,40.7632030283173,62.72567190491982,B747,B558,TenneT,TenneT,0,0.0,0.0,273.47798639445466,0.0,0.0,38.3131339707549,63.124776190944914,0,0.0,-38.93794377887053
595,B709,B499,TenneT,TenneT,0,0.0,0.0,85.77504390092538,0.0,0.0,8.398972945691352,34.33217667521251,B709,B499,TenneT,TenneT,0,0.0,0.0,68.06728304326958,0.0,0.0,9.53916352791516,34.02905781866653,0,0.0,-17.7077608576558
596,B757,B685,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,1.818635977664716,3.813625283322141,B757,B685,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,2.061394575079998,4.301009559542572,0,0.0,0.0
597,B760,B757,50Hertz,50Hertz,0,0.0,0.0,65.14681306953007,0.0,0.0,22.690877234508864,29.321803633459368,B760,B757,50Hertz,50Hertz,0,0.0,0.0,59.74010260500861,0.0,0.0,24.100848881727146,32.22035877961046,0,0.0,-5.40671046452146
598,B439,B601,50Hertz,50Hertz,0,0.0,0.0,-0.0,0.0,0.0,42.553864005661744,49.57967544568108,B439,B601,50Hertz,50Hertz,0,0.0,0.0,-0.0,0.0,0.0,41.93206795786708,49.04207696162744,0,0.0,0.0
599,B395,B601,50Hertz,50Hertz,0,0.0,0.0,-8.570576194505628,0.0,0.0,4.177813572956639,8.255227660916402,B395,B601,50Hertz,50Hertz,0,0.0,0.0,-4.079975013392358,0.0,0.0,4.382279496295679,14.400992865958326,0,0.0,4.490601181113271
600,B395,B601,50Hertz,50Hertz,0,0.0,0.0,-8.570576194505806,0.0,0.0,4.177813572956669,8.255227660916413,B395,B601,50Hertz,50Hertz,0,0.0,0.0,-4.079975013392362,0.0,0.0,4.382279496295679,14.400992865958308,0,0.0,4.490601181113444
601,B368,B509,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,7.055317080782939,29.979198931127456,B368,B509,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,7.060348427231545,31.776764280650625,0,0.0,0.0
602,B752,B31,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,8.809965940452278,22.412924703814696,B752,B31,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,8.84744068187886,19.14697659050058,0,0.0,0.0
603,B436,B282,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,14.010531848884447,16.860181214873883,B436,B282,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,13.299922135341111,16.579252117326625,0,0.0,0.0
604,B390,B404,50Hertz,TenneT,0,0.0,0.0,0.0,0.0,0.0,12.968001644892547,16.132673095065293,B390,B404,50Hertz,TenneT,0,0.0,0.0,0.0,0.0,0.0,13.691810665193607,17.1034940613329,0,0.0,0.0
605,B769,B395,50Hertz,50Hertz,0,0.0,0.0,2.7814610210346777,0.0,0.0,13.089269293773905,25.618038430890277,B769,B395,50Hertz,50Hertz,0,0.0,0.0,-0.0351364431950521,0.0,0.0,11.45819026711839,27.178743039370204,0,0.0,-2.81659746422973
606,B769,B395,50Hertz,50Hertz,0,0.0,0.0,2.7814610210346724,0.0,0.0,13.089269293773905,25.618038430890284,B769,B395,50Hertz,50Hertz,0,0.0,0.0,-0.0351364431950507,0.0,0.0,11.458190267116338,27.178743039370246,0,0.0,-2.816597464229723
607,B770,B566,50Hertz,50Hertz,0,0.0,0.0,1434.6614087029564,0.0,0.0,57.30165212537173,75.21428847357934,B770,B566,50Hertz,50Hertz,0,0.0,0.0,1281.2652505930782,0.0,0.0,58.6044433518309,87.70560980728412,0,0.0,-153.39615810987812
608,B770,B566,50Hertz,50Hertz,0,0.0,0.0,1434.6614087029554,0.0,0.0,57.3016521253717,75.21428847357934,B770,B566,50Hertz,50Hertz,0,0.0,0.0,1281.2652505930782,0.0,0.0,58.6044433518309,87.7056098072842,0,0.0,-153.3961581098772
609,B574,B580,50Hertz,50Hertz,0,0.0,0.0,-4.953120675836125,0.0,0.0,27.11506070354661,31.406451225242098,B574,B580,50Hertz,50Hertz,0,0.0,0.0,-2.959111783749637,0.0,0.0,26.170425139289662,34.97225085127948,0,0.0,1.9940088920864882
610,B580,B318,50Hertz,50Hertz,0,0.0,0.0,-3.943130517903122,0.0,0.0,24.97405073206932,30.07915396470952,B580,B318,50Hertz,50Hertz,0,0.0,0.0,-2.259048065057152,0.0,0.0,22.62776187826724,29.093355918864724,0,0.0,1.6840824528459701
611,B572,B651,50Hertz,50Hertz,0,0.0,0.0,3.7714556151771546,0.0,0.0,14.40351483526396,21.589458922091424,B572,B651,50Hertz,50Hertz,0,0.0,0.0,1.840176875846785,0.0,0.0,8.20046092017599,17.420645343449458,0,0.0,-1.9312787393303696
612,B708,B487,TenneT,TenneT,0,0.0,0.0,15.467122616043786,0.0,0.0,22.37647964258738,38.90788844790077,B708,B487,TenneT,TenneT,0,0.0,0.0,15.486475078624697,0.0,0.0,20.33064316211218,35.473212295173035,0,0.0,0.019352462580910057
613,B326,B487,TenneT,TenneT,0,0.0,0.0,5.788225256676819,0.0,0.0,14.57969024960947,24.71131746821736,B326,B487,TenneT,TenneT,0,0.0,0.0,5.977496189964266,0.0,0.0,13.88745755547644,24.23126990339397,0,0.0,0.18927093328744693
614,B326,B553,TenneT,TenneT,0,0.0,0.0,-5.500044216241482,0.0,0.0,15.656236142809515,26.446935486739516,B326,B553,TenneT,TenneT,0,0.0,0.0,-2.497945221329201,0.0,0.0,14.40049099127592,28.37234593336964,0,0.0,3.0020989949122816
615,B489,B487,TenneT,TenneT,0,0.0,0.0,2.425865377071636,0.0,0.0,24.819967780102917,47.35538277128604,B489,B487,TenneT,TenneT,0,0.0,0.0,3.251275052187975,0.0,0.0,22.103286494047776,40.91096889238895,0,0.0,0.8254096751163389
616,B325,B455,TenneT,TenneT,0,0.0,0.0,33.87705579619903,0.0,0.0,21.775349009827945,36.4548292907752,B325,B455,TenneT,TenneT,0,0.0,0.0,28.58968151956965,0.0,0.0,20.85899870155928,36.757213258392376,0,0.0,-5.287374276629382
617,B327,B325,TenneT,TenneT,0,0.0,0.0,37.398327896598985,0.0,0.0,34.12675769956261,54.08817882734704,B327,B325,TenneT,TenneT,0,0.0,0.0,33.389343157458285,0.0,0.0,33.17183249764679,52.5488793841711,0,0.0,-4.0089847391407005
618,B328,B516,TenneT,TenneT,0,0.0,0.0,290.11389847039175,0.0,0.0,30.02617021465716,44.50585966975216,B328,B516,TenneT,TenneT,0,0.0,0.0,251.9222692344441,0.0,0.0,28.8913141430422,42.36541536998967,0,0.0,-38.19162923594766
619,B678,B516,TransnetBW,TenneT,0,0.0,0.0,-0.0,0.0,0.0,8.268323006029075,10.630450013580909,B678,B516,TransnetBW,TenneT,0,0.0,0.0,-0.0,0.0,0.0,7.334842834727184,9.609070082799322,0,0.0,0.0
620,B678,B516,TransnetBW,TenneT,0,0.0,0.0,-0.0,0.0,0.0,8.268323006029075,10.630450013580909,B678,B516,TransnetBW,TenneT,0,0.0,0.0,-0.0,0.0,0.0,7.334842834727184,9.609070082799322,0,0.0,0.0
621,B516,B709,TenneT,TenneT,0,0.0,0.0,-70.31310450186156,0.0,0.0,3.9829263131569608,14.534285839128335,B516,B709,TenneT,TenneT,0,0.0,0.0,-56.9186605087566,0.0,0.0,4.9583970669482,16.59223011817286,0,0.0,13.394443993104957
622,B462,B587,TransnetBW,TransnetBW,0,0.0,0.0,-24.48272688838582,0.0,0.0,8.636718989751383,20.11327242065301,B462,B587,TransnetBW,TransnetBW,0,0.0,0.0,-25.39572440548553,0.0,0.0,8.667005871188776,19.80713852744644,0,0.0,-0.9129975170997113
623,B495,B466,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,12.848653463705231,16.0417763067048,B495,B466,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,11.131642819451445,14.11983380313522,0,0.0,0.0
624,B410,B453,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,6.679529288761633,8.482480394953372,B410,B453,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,5.620492440199072,7.2945805382180495,0,0.0,0.0
625,B736,B415,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,5.282664781186429,26.65397907069884,B736,B415,TransnetBW,TransnetBW,0,0.0,0.0,-3.438438756846236e-13,0.0,0.0,5.415296527951025,26.22116761688161,0,0.0,-3.438438756846236e-13
626,B736,B415,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,5.282664781186429,26.65397907069884,B736,B415,TransnetBW,TransnetBW,0,0.0,0.0,-3.438438756846236e-13,0.0,0.0,5.415296527951025,26.22116761688161,0,0.0,-3.438438756846236e-13
628,B483,B284,TenneT,TenneT,0,0.0,0.0,605.8598190005071,0.0,0.0,47.1275825102754,69.46321863812025,B483,B284,TenneT,TenneT,0,0.0,0.0,530.469102847107,0.0,0.0,47.26732327550263,77.55348600663369,0,0.0,-75.39071615340004
629,B553,B561,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,45.48723087305323,56.19680354633726,B553,B561,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,40.47020950528208,52.17012871756791,0,0.0,0.0
630,B297,B649,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,21.29668735345132,27.29486724369809,B297,B649,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,20.470073888581577,25.47412389398518,0,0.0,0.0
631,B598,B599,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,8.144937905837182,10.147039304130056,B598,B599,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,8.48024851927143,10.555663011638266,0,0.0,0.0
632,B477,B413,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,1.9288820473806272,2.775501801232034,B477,B413,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,1.9513628254140984,2.5987913148571837,0,0.0,0.0
633,B618,B665,TransnetBW,TransnetBW,0,0.0,0.0,-12.73015483370818,0.0,0.0,12.496652991135662,20.251177358200025,B618,B665,TransnetBW,TransnetBW,0,0.0,0.0,-16.027284186170707,0.0,0.0,12.962610756978362,26.451176114267675,0,0.0,-3.2971293524625267
634,B450,B272,TenneT,TenneT,0,0.0,0.0,-0.0,0.0,0.0,43.124210591929824,63.61202206767445,B450,B272,TenneT,TenneT,0,0.0,0.0,-0.0,0.0,0.0,37.6945614109974,57.92070286465277,0,0.0,0.0
635,B332,B32,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,11.205255902392986,22.21310450927411,B332,B32,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,12.882145090727557,23.796348505330656,0,0.0,0.0
636,B332,B481,TenneT,TenneT,0,0.0,0.0,-69.37513373349684,0.0,0.0,22.052964198899275,28.633361745370557,B332,B481,TenneT,TenneT,0,0.0,0.0,-55.267595541943805,0.0,0.0,20.80247431084554,29.16796678327773,0,0.0,14.107538191553033
637,B642,B681,Amprion,TransnetBW,0,0.0,0.0,157.7591235349952,0.0,0.0,7.021549449361931,20.69654169312085,B642,B681,Amprion,TransnetBW,0,0.0,0.0,83.68529728802858,0.0,0.0,12.048339130722276,30.846589015681893,0,0.0,-74.07382624696663
638,B642,B333,Amprion,TenneT,0,0.0,0.0,588.5857394668368,0.0,0.0,8.367502591722063,20.70950410207151,B642,B333,Amprion,TenneT,0,0.0,0.0,312.6778180164884,0.0,0.0,12.355360523084734,30.242025176638705,0,0.0,-275.9079214503484
639,B681,B333,TransnetBW,TenneT,0,0.0,0.0,427.7688963482063,0.0,0.0,8.907096041423825,20.56831881965721,B681,B333,TransnetBW,TenneT,0,0.0,0.0,227.36815060969911,0.0,0.0,12.408675473312895,30.60210399104516,0,0.0,-200.40074573850717
640,B333,B285,TenneT,TenneT,0,0.0,0.0,5.4089927176438914,0.0,0.0,4.468633128011453,12.315259609656556,B333,B285,TenneT,TenneT,0,0.0,0.0,3.197528711401978,0.0,0.0,6.1468522547785325,14.925602682434365,0,0.0,-2.2114640062419135
641,B333,B285,TenneT,TenneT,0,0.0,0.0,5.409494711632197,0.0,0.0,4.469047849769124,12.31640255560063,B333,B285,TenneT,TenneT,0,0.0,0.0,3.1978254653952662,0.0,0.0,6.1474227275158375,14.926987887260973,0,0.0,-2.211669246236931
642,B355,B512,Amprion,Amprion,0,0.0,0.0,210.68827545693637,0.0,0.0,6.048874107464926,14.389227214260304,B355,B512,Amprion,Amprion,0,0.0,0.0,185.2939968418517,0.0,0.0,12.673982691958663,30.429370066806086,0,0.0,-25.39427861508466
643,B547,B438,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,8.443452101100256,10.128855790691786,B547,B438,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,7.790426720254846,9.792400150988884,0,0.0,0.0
644,B549,B483,TenneT,TenneT,0,0.0,0.0,479.2514622939818,0.0,0.0,40.44943360704182,57.35901037888654,B549,B483,TenneT,TenneT,0,0.0,0.0,406.51846610764005,0.0,0.0,39.15646252149624,60.32121623735496,0,0.0,-72.73299618634172
645,B285,B482,TenneT,TenneT,0,0.0,0.0,-238.325455124668,0.0,0.0,20.24558321405374,26.081807898906725,B285,B482,TenneT,TenneT,0,0.0,0.0,-189.54180087845597,0.0,0.0,18.99722321036608,26.845139675669,0,0.0,48.78365424621202
646,B285,B482,TenneT,TenneT,0,0.0,0.0,-238.3254551246674,0.0,0.0,20.24558321405373,26.081807898906742,B285,B482,TenneT,TenneT,0,0.0,0.0,-189.54180087845643,0.0,0.0,18.99722321036609,26.845139675668968,0,0.0,48.78365424621097
647,B482,B484,TenneT,TenneT,0,0.0,0.0,432.6451080845112,0.0,0.0,36.07962954923381,53.603901537529566,B482,B484,TenneT,TenneT,0,0.0,0.0,367.742779232056,0.0,0.0,34.86264074117895,56.60162735620881,0,0.0,-64.90232885245518
648,B482,B549,TenneT,TenneT,0,0.0,0.0,43.58331295756325,0.0,0.0,20.86090524287466,32.896516054027096,B482,B549,TenneT,TenneT,0,0.0,0.0,36.86493035592077,0.0,0.0,20.69911463291099,36.27254021925836,0,0.0,-6.718382601642482
649,B458,B523,TenneT,TenneT,0,0.0,0.0,-26.36136027539199,0.0,0.0,17.780919824245196,34.785606566310925,B458,B523,TenneT,TenneT,0,0.0,0.0,0.9386250828011168,0.0,0.0,21.924590588306035,73.10401037769991,0,0.0,27.29998535819311
650,B33,B523,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,19.678606888840857,33.55945370077688,B33,B523,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,18.084935579781263,33.0149719292277,0,0.0,0.0
651,B523,B522,TenneT,TenneT,0,0.0,0.0,118.37869144047818,0.0,0.0,12.476221983926598,26.45473877073384,B523,B522,TenneT,TenneT,0,0.0,0.0,127.96889082043236,0.0,0.0,19.58001666065289,57.40308605002499,0,0.0,9.590199379954186
652,B359,B454,Amprion,Amprion,0,0.0,0.0,47.42367355419645,0.0,0.0,28.25351417145449,42.37388328073774,B359,B454,Amprion,Amprion,0,0.0,0.0,28.65690911171891,0.0,0.0,27.26947412256864,48.83037999087395,0,0.0,-18.766764442477538
